part,line,link,select
N612848A,USL,/detail/c/ultima-select/alternators---starters/starter/dad3c6651e74/ultima-select-starter-new/osl0/n612848a?pos=4,"kW Rating (kW)
                        -
                        
    
        1.6kW"
N612850A,USL,/detail/c/ultima-select/alternators---starters/starter/dad3c6651e74/ultima-select-starter-new/osl0/n612850a?pos=5,"kW Rating (kW)
                        -
                        
    
        1.6kW"
N612875A,USL,/detail/c/ultima-select/alternators---starters/starter/dad3c6651e74/ultima-select-starter-new/osl0/n612875a?pos=6,"kW Rating (kW)
                        -
                        
    
        1.6kW"
N612905A,USL,/detail/c/ultima-select/alternators---starters/starter/dad3c6651e74/ultima-select-starter-new/osl0/n612905a?pos=7,"kW Rating (kW)
                        -
                        
    
        1.6kW"
N612945A,USL,/detail/c/ultima-select/alternators---starters/starter/dad3c6651e74/ultima-select-starter-new/osl0/n612945a?pos=8,"kW Rating (kW)
                        -
                        
    
        1.6kW"
N612956A,USL,/detail/c/ultima-select/alternators---starters/starter/dad3c6651e74/ultima-select-starter-new/osl0/n612956a?pos=9,"kW Rating (kW)
                        -
                        
    
        1.6kW"
N613003A,USL,/detail/c/ultima-select/alternators---starters/starter/dad3c6651e74/ultima-select-starter-new/osl0/n613003a?pos=10,"kW Rating (kW)
                        -
                        
    
        1.6kW"
N613032A,USL,/detail/c/ultima-select/alternators---starters/starter/dad3c6651e74/ultima-select-starter-new/osl0/n613032a?pos=11,"kW Rating (kW)
                        -
                        
    
        1.6kW"
N613035A,USL,/detail/c/ultima-select/alternators---starters/starter/dad3c6651e74/ultima-select-starter-new/osl0/n613035a?pos=12,"kW Rating (kW)
                        -
                        
    
        1.6kW"
N613315A,USL,/detail/c/ultima-select/alternators---starters/starter/dad3c6651e74/ultima-select-starter-new/osl0/n613315a?pos=13,"kW Rating (kW)
                        -
                        
    
        1.6kW"
N613346A,USL,/detail/c/ultima-select/alternators---starters/starter/dad3c6651e74/ultima-select-starter-new/osl0/n613346a?pos=14,"kW Rating (kW)
                        -
                        
    
        1.6kW"
N613354A,USL,/detail/c/ultima-select/alternators---starters/starter/dad3c6651e74/ultima-select-starter-new/osl0/n613354a?pos=15,"kW Rating (kW)
                        -
                        
    
        1.6kW"
N712959A,USL,/detail/c/ultima-select/alternators---starters/starter/dad3c6651e74/ultima-select-starter-new/osl0/n712959a?pos=16,"kW Rating (kW)
                        -
                        
    
        1.6kW"
N713335A,USL,/detail/c/ultima-select/alternators---starters/starter/dad3c6651e74/ultima-select-starter-new/osl0/n713335a?pos=17,"kW Rating (kW)
                        -
                        
    
        1.6kW"
N713339A,USL,/detail/c/ultima-select/alternators---starters/starter/dad3c6651e74/ultima-select-starter-new/osl0/n713339a?pos=18,"kW Rating (kW)
                        -
                        
    
        1.6kW"
N713461A,USL,/detail/c/ultima-select/alternators---starters/starter/dad3c6651e74/ultima-select-starter-new/osl0/n713461a?pos=19,"kW Rating (kW)
                        -
                        
    
        1.6kW"
R612400A,ULT,/detail/c/ultima/alternators---starters/starter/dad3c6651e74/ultima-starter-remanufactured/ost0/r612400a?pos=20,"kW Rating (kW)
                        -
                        
    
        1.6kW"
R612431A,ULT,/detail/c/ultima/alternators---starters/starter/dad3c6651e74/ultima-starter-remanufactured/ost0/r612431a?pos=21,"kW Rating (kW)
                        -
                        
    
        1.6kW"
R612532A,ULT,/detail/c/ultima/alternators---starters/starter/dad3c6651e74/ultima-starter-remanufactured/ost0/r612532a?pos=22,"kW Rating (kW)
                        -
                        
    
        1.6kW"
R612536A,ULT,/detail/c/ultima/alternators---starters/starter/dad3c6651e74/ultima-starter-remanufactured/ost0/r612536a?pos=23,"kW Rating (kW)
                        -
                        
    
        1.6kW"
R712352A,ULT,/detail/c/ultima/alternators---starters/starter/dad3c6651e74/ultima-starter-remanufactured/ost0/r712352a?pos=0,"kW Rating (kW)
                        -
                        
    
        1.6kW To 1.8kW"
336-1902A,ACD,/detail/c/acdelco/alternators---starters/starter/dad3c6651e74/acdelco-starter/acd0/3361902a?pos=0,"kW Rating (kW)
                        -
                        
    
        1.6kW To 2.145kW"
336-1903A,ACD,/detail/c/acdelco/alternators---starters/starter/dad3c6651e74/acdelco-starter/acd0/3361903a?pos=1,"kW Rating (kW)
                        -
                        
    
        1.6kW To 2.145kW"
336-1904A,ACD,/detail/c/acdelco/alternators---starters/starter/dad3c6651e74/acdelco-starter/acd0/3361904a?pos=2,"kW Rating (kW)
                        -
                        
    
        1.6kW To 2.145kW"
336-1907A,ACD,/detail/c/acdelco/alternators---starters/starter/dad3c6651e74/acdelco-starter/acd0/3361907a?pos=3,"kW Rating (kW)
                        -
                        
    
        1.6kW To 2.145kW"
336-1917,ACD,/detail/c/acdelco/alternators---starters/starter/dad3c6651e74/acdelco-starter/acd0/3361917?pos=4,"kW Rating (kW)
                        -
                        
    
        1.6kW To 2.145kW"
336-1919A,ACD,/detail/c/acdelco/alternators---starters/starter/dad3c6651e74/acdelco-starter/acd0/3361919a?pos=5,"kW Rating (kW)
                        -
                        
    
        1.6kW To 2.145kW"
336-1923A,ACD,/detail/c/acdelco/alternators---starters/starter/dad3c6651e74/acdelco-starter/acd0/3361923a?pos=6,"kW Rating (kW)
                        -
                        
    
        1.6kW To 2.145kW"
12657797,ACD,/detail/c/acdelco/alternators---starters/starter/dad3c6651e74/acdelco-starter-new/acd0/12657797?pos=0,"kW Rating (kW)
                        -
                        
    
        1.6kW To 2.14kW"
19418857,ACD,/detail/c/acdelco/alternators---starters/starter/dad3c6651e74/acdelco-starter/acd0/19418857?pos=1,"kW Rating (kW)
                        -
                        
    
        1.6kW To 2.14kW"
336-1918A,ACD,/detail/c/acdelco/alternators---starters/starter/dad3c6651e74/acdelco-starter/acd0/3361918a?pos=2,"kW Rating (kW)
                        -
                        
    
        1.6kW To 2.14kW"
337-1007,ACD,/detail/c/acdelco/alternators---starters/starter/dad3c6651e74/acdelco-starter/acd0/3371007?pos=0,"kW Rating (kW)
                        -
                        
    
        1.6kW To 2kW"
SA1172,MOT,/detail/c/motorcraft/alternators---starters/starter/dad3c6651e74/motorcraft-starter-new/mot0/sa1172?pos=0,"kW Rating (kW)
                        -
                        
    
        1.6W"
N612453A,USL,/detail/c/ultima-select/alternators---starters/starter/dad3c6651e74/ultima-select-starter-new/osl0/n612453a?pos=0,"kW Rating (kW)
                        -
                        
    
        1.7kW"
N612910A,USL,/detail/c/ultima-select/alternators---starters/starter/dad3c6651e74/ultima-select-starter-new/osl0/n612910a?pos=1,"kW Rating (kW)
                        -
                        
    
        1.7kW"
N612932A,USL,/detail/c/ultima-select/alternators---starters/starter/dad3c6651e74/ultima-select-starter-new/osl0/n612932a?pos=2,"kW Rating (kW)
                        -
                        
    
        1.7kW"
N613045A,USL,/detail/c/ultima-select/alternators---starters/starter/dad3c6651e74/ultima-select-starter-new/osl0/n613045a?pos=3,"kW Rating (kW)
                        -
                        
    
        1.7kW"
N613046A,USL,/detail/c/ultima-select/alternators---starters/starter/dad3c6651e74/ultima-select-starter-new/osl0/n613046a?pos=4,"kW Rating (kW)
                        -
                        
    
        1.7kW"
N613326A,USL,/detail/c/ultima-select/alternators---starters/starter/dad3c6651e74/ultima-select-starter-new/osl0/n613326a?pos=5,"kW Rating (kW)
                        -
                        
    
        1.7kW"
N613330A,USL,/detail/c/ultima-select/alternators---starters/starter/dad3c6651e74/ultima-select-starter-new/osl0/n613330a?pos=6,"kW Rating (kW)
                        -
                        
    
        1.7kW"
N613331A,USL,/detail/c/ultima-select/alternators---starters/starter/dad3c6651e74/ultima-select-starter-new/osl0/n613331a?pos=7,"kW Rating (kW)
                        -
                        
    
        1.7kW"
N613338A,USL,/detail/c/ultima-select/alternators---starters/starter/dad3c6651e74/ultima-select-starter-new/osl0/n613338a?pos=8,"kW Rating (kW)
                        -
                        
    
        1.7kW"
N613348A,USL,/detail/c/ultima-select/alternators---starters/starter/dad3c6651e74/ultima-select-starter-new/osl0/n613348a?pos=9,"kW Rating (kW)
                        -
                        
    
        1.7kW"
N613385A,USL,/detail/c/ultima-select/alternators---starters/starter/dad3c6651e74/ultima-select-starter-new/osl0/n613385a?pos=10,"kW Rating (kW)
                        -
                        
    
        1.7kW"
N613393A,USL,/detail/c/ultima-select/alternators---starters/starter/dad3c6651e74/ultima-select-starter-new/osl0/n613393a?pos=11,"kW Rating (kW)
                        -
                        
    
        1.7kW"
N613399A,USL,/detail/c/ultima-select/alternators---starters/starter/dad3c6651e74/ultima-select-starter-new/osl0/n613399a?pos=12,"kW Rating (kW)
                        -
                        
    
        1.7kW"
N713388A,USL,/detail/c/ultima-select/alternators---starters/starter/dad3c6651e74/ultima-select-starter-new/osl0/n713388a?pos=13,"kW Rating (kW)
                        -
                        
    
        1.7kW"
R612453A,ULT,/detail/c/ultima/alternators---starters/starter/dad3c6651e74/ultima-starter-remanufactured/ost0/r612453a?pos=14,"kW Rating (kW)
                        -
                        
    
        1.7kW"
R612469A,ULT,/detail/c/ultima/alternators---starters/starter/dad3c6651e74/ultima-starter-remanufactured/ost0/r612469a?pos=15,"kW Rating (kW)
                        -
                        
    
        1.7kW"
R612474A,ULT,/detail/c/ultima/alternators---starters/starter/dad3c6651e74/ultima-starter-remanufactured/ost0/r612474a?pos=16,"kW Rating (kW)
                        -
                        
    
        1.7kW"
R612494A,ULT,/detail/c/ultima/alternators---starters/starter/dad3c6651e74/ultima-starter-remanufactured/ost0/r612494a?pos=17,"kW Rating (kW)
                        -
                        
    
        1.7kW"
R612499A,ULT,/detail/c/ultima/alternators---starters/starter/dad3c6651e74/ultima-starter-remanufactured/ost0/r612499a?pos=18,"kW Rating (kW)
                        -
                        
    
        1.7kW"
R612506A,ULT,/detail/c/ultima/alternators---starters/starter/dad3c6651e74/ultima-starter-remanufactured/ost0/r612506a?pos=19,"kW Rating (kW)
                        -
                        
    
        1.7kW"
R612507A,ULT,/detail/c/ultima/alternators---starters/starter/dad3c6651e74/ultima-starter-remanufactured/ost0/r612507a?pos=20,"kW Rating (kW)
                        -
                        
    
        1.7kW"
R612524A,ULT,/detail/c/ultima/alternators---starters/starter/dad3c6651e74/ultima-starter-remanufactured/ost0/r612524a?pos=21,"kW Rating (kW)
                        -
                        
    
        1.7kW"
R612529A,ULT,/detail/c/ultima/alternators---starters/starter/dad3c6651e74/ultima-starter-remanufactured/ost0/r612529a?pos=22,"kW Rating (kW)
                        -
                        
    
        1.7kW"
R612537A,ULT,/detail/c/ultima/alternators---starters/starter/dad3c6651e74/ultima-starter-remanufactured/ost0/r612537a?pos=23,"kW Rating (kW)
                        -
                        
    
        1.7kW"
336-1780,ACD,/detail/c/acdelco/alternators---starters/starter/dad3c6651e74/acdelco-starter/acd0/3361780?pos=0,"kW Rating (kW)
                        -
                        
    
        1.7kW To 2.24kW"
336-1913A,ACD,/detail/c/acdelco/alternators---starters/starter/dad3c6651e74/acdelco-starter/acd0/3361913a?pos=0,"kW Rating (kW)
                        -
                        
    
        1.7kW To 2.279kW"
336-1914A,ACD,/detail/c/acdelco/alternators---starters/starter/dad3c6651e74/acdelco-starter/acd0/3361914a?pos=1,"kW Rating (kW)
                        -
                        
    
        1.7kW To 2.279kW"
336-1915A,ACD,/detail/c/acdelco/alternators---starters/starter/dad3c6651e74/acdelco-starter/acd0/3361915a?pos=2,"kW Rating (kW)
                        -
                        
    
        1.7kW To 2.279kW"
336-1920A,ACD,/detail/c/acdelco/alternators---starters/starter/dad3c6651e74/acdelco-starter/acd0/3361920a?pos=3,"kW Rating (kW)
                        -
                        
    
        1.7kW To 2.279kW"
336-1922A,ACD,/detail/c/acdelco/alternators---starters/starter/dad3c6651e74/acdelco-starter/acd0/3361922a?pos=4,"kW Rating (kW)
                        -
                        
    
        1.7kW To 2.279kW"
336-1926A,ACD,/detail/c/acdelco/alternators---starters/starter/dad3c6651e74/acdelco-starter/acd0/3361926a?pos=5,"kW Rating (kW)
                        -
                        
    
        1.7kW To 2.279kW"
336-2130,ACD,/detail/c/acdelco/alternators---starters/starter/dad3c6651e74/acdelco-starter/acd0/3362130?pos=6,"kW Rating (kW)
                        -
                        
    
        1.7kW To 2.279kW"
