名称,介绍,详情
七天阳 SSD120铁路多功能 卸煤机,SSD120铁路多功能卸煤机目前火车运输最耗费时间的就是货物的装卸，使用人工操作，劳动强度高，效率又低。我司研发的SSD120多功能卸载机可以根据不同的轨道来改变动臂及斗杆的长度，并根据客户要求选配不同属具.。,"
整机工作质量(kg):
10980
铲斗容量(m3):

额定功率(Kw/rpm):

发动机型号:

"
厦工 XG936K 国四装载机,XG936K是一款长轴距的高端产品，该机稳重大气，可靠高效，崛起力与灵活性兼备，是厦工针对复合工况全新打造的国四机型，生产率高。广泛应用于港口码头，钢厂，砂石厂等中重载场所。,"
整机工作质量(kg):
10700
额定斗容(m3):
1.4-3.0
额定载重量(kg):
3200
发动机型号:
SC7H125.1G4
"
徐工 XC6-3514 伸缩臂叉装机,XC6-3514伸缩臂叉装机是一种多用途起重搬运设备，集稳定性和高工效于一身，适合多种物料搬运环境。该机型机构紧凑，操纵灵活、举升灵敏、自动调平、净载重负荷指标高、叉运精准。,"
整机工作质量(kg):
10500
额定载重量(kg):
3500
发动机型号:

额定功率(Kw/rpm):
70
"
鲁岳 YJC35 遥控滑移装载机,可根据用户要求，开发多种行走模式控制软件。目前遥控机已形成批量定制。广泛用于消防、水下作业和特种作业场合。,"
行走方式:
轮胎式
额定载重量:
0.8吨以下
动力方式:

品牌:
鲁岳
"
卡特彼勒 CAT?D4K 履带式推土机,卡特彼勒 CAT?D4K 履带式推土机是卡特彼勒生产制造的功率为120以下履带式推土机。,"
功率:
120以下
行走:
履带式
用途:
标准型
动力方式:

"
一山重工 FCY-50 翻斗车,"FCY-50翻斗车潍柴4102工程机械专用发动机，马力和扭矩更大优化动力匹配，油耗更低道依茨系列发动机可选配采用大容量蓄电池，显著改善冬季启动性能工程车专用动力,铰接式车架，液压转向工程车宽基轮胎，组合操纵仪表台防翻设计电气系统优化升级采用高等级防水防尘插件保障系统更加安全可靠整机设计满足国家强制性噪音及安全标准要求。","
行走方式:
轮胎式
动力方式:

品牌:
一山重工
类别:
自卸车
"
徐工 XDE240 双桥刚性矿车,XDE240电传动自卸车高端配置，性能卓越发动机原装进口MTU高性能电控发动机，动力强劲，低速高扭矩，燃油经济性好.,"
行走方式:
轮胎
车架形式:
刚性
动力方式:

品牌:
徐工
"
沃得 W2500LC-8 液压挖掘机,W2500LC-8液压挖掘机原装进口康明斯QSM11发动机，动力强劲，燃油经济性高，具有自动怠速、自动增速、过热保护等功能，外形尺寸和安装尺寸与三阶段发动机一致，可方便的切换。采用进口美国霍顿的电控硅油离合器和风扇，能根据系统温度自动调节风扇的转速和风扇的开闭，节能降耗和减少噪音，散热器水散带有水位报警功能，可自动提醒加水。,"
整机工作质量(kg):
47000
额定斗容(m3):
2.2
额定功率(KW/rpm):
263
发动机型号:

"
力士 LS750 挖掘机,力士 LS750 挖掘机是力士生产制造的用途为通用型挖掘机，LS750的整机工作质量(kg)为6000。,"
整机工作质量(kg):
6000
铲斗容量(m3):
0.3m3
额定功率(Kw/rpm):

发动机型号:

"
山推 LE60-X3 纯电装载机,LE60-X3是山推全新推出的一款   5.8吨级纯电装载机，整机外观全新流线型设计、电控系统精准调校，名副其实的颜值与实力并存，整机作业时零排放零污染，主要用于电厂、煤矿、钢厂等作业工况，在追求绿色、高效的今天，为客户带来经济效益和环保效益的双叠加。,"
整机工作质量(kg):
18500(282kwh)/19400(350kwh)
额定斗容(m3):
5
额定载重量(kg):
5800
发动机型号:

"
厦金 XJ998-43集装箱叉装车 正面吊,XJ998-43集装箱叉装车竞争优势在于特殊的设计和制造方法，解决了满载集装箱和大石头作业时，整机强大的抗侧翻和抗侧扭能力。5mm情况下，强大的崛起力和提升能力，圆满地满足了作业要求；。,"
整机工作质量(kg):
48500
额定载重量(kg):

发动机型号:

额定功率(Kw/rpm):
247
"
怡泰克 ET75 滑移转向装载机,怡泰克科技，专注于小型工程机械20多年，卓越的产品性能及优质的服务，受到国内外用户、代理商的广泛好评。同时，怡泰克科技也必将以更加出色的产品，更完善的服务来回馈一直支持我们的合作伙伴。怡泰克科技欢迎各国新老朋友、行业友人来参观、与怡泰克科技共谋双赢合作。,"
行走方式:
轮胎式
额定载重量:
0.8-1吨
动力方式:

品牌:
怡泰克
"
移山 TY160H 推土机,公司为了打造移山精品，对现有产品进行全面升级，开发了移山虎系列推土机。该系列推土机拥有浮动支撑和自动怠速系列等六项技术，“干地虎”寓意移山干地推土机干地作业时动力澎湃--呼啸山林，传动系统延续移山160系列的高可靠性。,"
功率:
120-220
行走:
履带式
用途:
标准型
动力方式:

"
济南重汽 威泺30 自卸车,威泺30自卸车◎可调节方向盘，可为不同驾驶员提供合适高度、角度，大大缓解疲劳强度空气弹簧座椅，前后可调节，靠枕调节，靠背调节，舒适性好左侧三级上车踏步，右侧双级上车踏步。人性化的设计充分考虑驾驶员作业。◎全新组合后视镜全新组合后视镜搭配驾驶室全后照明灯消除视野盲点，结合单边驾驶室的开阔视野，确保了驾驶员的安全◎人性化踏步驾驶室内部密封良好，环绕仪表台，操作方便。,"
行走方式:
轮胎式
动力方式:

品牌:
济南重汽
类别:
自卸车
"
三一重工 SRT95C 矿用自缷车,SRT95C矿用自卸车前干后湿式制动器，全液压独立控制，自主研制的油冷盘制动器，集行车、驻车、缓行、紧急制动于一体，制动安全保障性更高。,"
行走方式:
轮胎
车架形式:
刚性
动力方式:

品牌:
三一重工
"
加藤中骏 18VX 国四 挖掘机,搭载KATO独特三泵合流液压技术，最大挖掘力达1670kg，采用日本制造，专为KATO量身定制国四YANMAR发动机，在耐高温、节油性等方面**一步。,"
整机工作质量(kg):
1895/1795
额定斗容(m3):
0.044
额定功率(KW/rpm):
11.2/2400
发动机型号:
3TNV74F-SP
"
犀牛重工 XNW51360 轮式挖掘机,XNW51360轮式挖掘机XNW51360轮式挖掘机轮式挖掘机是该公司自主开发的一种市场空白产品，该产品的诞生，将会引领中国轮式全回转挖掘机走向一个新的时代。该产品以其卓越的性能、低廉的价格，一定会得到您的青睐，也是您期待已久的车型，方便快捷的作业，将会给您带来更多的回报!。,"
整机工作质量(kg):
5000
铲斗容量(m3):
0.3m3
额定功率(Kw/rpm):
51.5kw/2400r/min
发动机型号:
4105
"
徐工 XC975 国四中型装载机,XC975轮式装载机是徐工全力打造的新一代XC9系列装载机的大吨位机型，该机在吸收上一代成熟产品LW700FV先进设计及制造技术的同时，结合非道路移动机械国四排放升级、经广泛市场调研而开发设计的一种高效重载型装载机，具有高超性能、高性价比等特点。,"
整机工作质量(kg):
22600±300
额定斗容(m3):
4.5
额定载重量(kg):
7000
发动机型号:

"
山东临工 LFT30F 叉装车,LFT30叉装机是一款针对大理石等大吨位石料开采工况专门设计的专用机械，1.5m举升重量高达30t，整机掘起力大，工作效率高，稳定性好，操作舒适，广泛应用于矿山，料场等场合的大理石装载，转运，堆垛等多种工况。,"
整机工作质量(kg):
32000
额定载重量(kg):
30000
发动机型号:

额定功率(Kw/rpm):
178
"
海松 HY850 滑移装载机,一、滑移装载机HY850（船厂专用推砂机）的产品介绍二、滑移装载机HY850（船厂专用推砂机）的产品特点机身小巧。高度仅有48米左右，可进入各种低矮环境。动力强劲，45KW发动机，可满足各种作业要求。多功能。可更换多种专业作业附件，实现铲装、叉车、清扫、及除冰雪等多种作业。,"
行走方式:
轮胎式
额定载重量:
0.8-1吨
动力方式:

品牌:
海松
"
国机洛阳 YD160F 推土机,YD160F推土机采用斯太尔WD10G178E25新一代增压柴油机，动力强劲、油耗低，可靠性高；采用液力变矩器和动力换挡变速箱的液力传动系统，可适应不同工况需求;转向与制动采用液压助力操纵，铲刀与松土器采用杆件直接操纵，轻便灵活，安全可靠;采用93沙尘三级空气过滤器，延长发动机使用寿命，降低用户运营成本;驾驶室内部布置符合人机工程，使其具有更好的操作舒适性和更高的作业效率;。,"
功率:
120-220
行走:
履带式
用途:
标准型
动力方式:

"
中国重汽 豪沃TH7 6x4 自卸车,"豪沃TH7系列自卸车搭载MC系列11升、13升和WP系列12升、13升发动机,最大马力550Ps， 匹配由中国重汽自主研发的HM系列1 2档变速箱前桥为VPD95，后桥为中国重汽MCP系列双级轮减桥。豪沃TH7自卸车是中国重汽豪沃工程自卸升级换代产品。","
行走方式:
轮胎式
动力方式:

品牌:
中国重汽
类别:
自卸车
"
卡特彼勒 CAT?775G 非公路卡车,卡特彼勒 CAT?775G 非公路卡车是卡特彼勒生产制造的行走方式为轮胎非公路卡车。,"
行走方式:
轮胎
车架形式:

动力方式:

品牌:
卡特彼勒
"
JCB JS130LC 挖掘机,JS130LC挖掘机强大的挖掘性能操作舒适性：宽敞的驾驶空间、良好视野、可全方位调节的座椅、冷暖空间性能可靠的部件保证机器经久耐用满足欧III排放标准的五十铃发动机提供优越的动力和扭矩，并能减少燃油消耗和降低噪音4种工作模式：自动、经济、精准、起重，在各种工况都能出色表现。,"
整机工作质量(kg):
13500
额定斗容(m3):
0.55
额定功率(KW/rpm):
74.2
发动机型号:
DieselMax 444
"
华南重工 HNE80W-L 轮式挖掘机,华南重工 HNE80W-L 轮式挖掘机是华南重工生产制造的用途为通用型轮式挖掘机，HNE80W-L的整机工作质量(kg)为7500。,"
整机工作质量(kg):
7500
铲斗容量(m3):
0.22
额定功率(Kw/rpm):
55
发动机型号:

"
三一重工 SW956E 电动装载机,"SW956E电动装载机行走系统采用大功率永磁同步电机,瞬时扭矩2400Nm,动力强劲、高效，整机采用智能控制系统，可根据负载、车速等条件自动调节动力输出，动力响应快，效率高。","
整机工作质量(kg):
18000
额定斗容(m3):
3.5
额定载重量(kg):
5500
发动机型号:

"
鲁宇重工 946 越野叉装车,鲁宇重工 946 越野叉装车是鲁宇重工生产制造的吨位为越野叉装车，946的整机工作质量(kg)为。,"
整机工作质量(kg):

额定载重量(kg):

发动机型号:

额定功率(Kw/rpm):

"
凯尔 KAT860 滑移装载机,凯尔 KAT860 滑移装载机是凯尔生产制造的行走方式为轮胎式滑移装载机。,"
行走方式:
轮胎式
额定载重量:
0.8-1吨
动力方式:

品牌:
凯尔
"
利勃海尔 PR744 推土机,利勃海尔推土机从设计开始就始终以提高效率和降低成本为目标，力图帮助客户降低使用成本，提高效益。利勃海尔全系列推土机都采用静液压驱动方式，替代了传统的机械变速箱加液力变矩器的动力传递方式，没有变速箱，因此不用换挡操作；发动机可以保持恒定速度，推土机可以根据外界载荷自动进行调整；不用制动，手柄置于中位既可以降低速度。因此传动部件更少，操作更容易，维护更简单，油耗更低。,"
功率:
120-220
行走:
履带式
用途:

动力方式:

"
东正 东风尖头EQ3092FJ 自卸车,东正 东风尖头EQ3092FJ 自卸车是东正生产制造的行走方式为轮胎式自卸车。,"
行走方式:
轮胎式
动力方式:

品牌:
东正
类别:
自卸车
"
沃尔沃 A25G 铰接式卡车,沃尔沃A25G铰接式卡车采用耐用的设计以及有助于提升生产率的功能和先进技术，拥有出色的运输能力，能够显著提高效率而且不影响性能。,"
行走方式:
轮胎
车架形式:
铰接式
动力方式:

品牌:
沃尔沃
"
奥泰 AT60E-7 挖掘机,奥泰 AT60E-7 挖掘机是奥泰生产制造的吨位(t)为小挖(5-13吨)小型挖掘机，AT60E-7的整机工作质量(kg)为6000。,"
整机工作质量(kg):
6000
额定斗容(m3):
0.21
额定功率(KW/rpm):
43kw/2200rpm
发动机型号:

"
山特重工 HXL-X120 轮式卸煤机,HXL-X120轮式卸煤机该机分为轮式和履带式，是我公司引进国外先进技术开发研制的一种新型、高效、节能的卸载机械，主要用于工矿企业、港口、站台及重点防火单位，对小范围大批量的泡、松、散煤、矿石、块料进行装卸、堆垛、拆垛和喂料作业：装置推土板配合山特重工专有的工作支腿平衡技术，稳定性强，各种恶劣工况场地均能轻松应对;。,"
整机工作质量(kg):
6650~21900
铲斗容量(m3):
0.2-0.7
额定功率(Kw/rpm):
51.5/2400
发动机型号:

"
迪万伦 DL563 国四装载机,搭载新一代潍柴国四发动机，动力澎湃，高效可靠，配以高品质的传动系统、承载力强的驱动系统、成熟高效的液压系统等，节能高效的同时确保优良的可靠性。,"
整机工作质量(kg):

额定斗容(m3):
2.7
额定载重量(kg):
5000
发动机型号:

"
厦鑫 CXX816 叉装车,CXX816叉装车工作装置优化设计，动臂缩短，掘起力大，工作效率高;动力强劲，节能环保;全液压转向系统，操纵轻便灵活;轴距加长，纵向稳定性好;全视角新型驾驶室，具有防尘、隔音、隔热等功能;。,"
整机工作质量(kg):
19000
额定载重量(kg):
16000
发动机型号:

额定功率(Kw/rpm):
162
"
