名称,介绍,详情
青岛解放 新悍威LNG 4×2 牵引车（港口牵引）,"新悍威LNG4×2潍柴10升300马力NG发动机，动力性好,起步容易；经济性高，较同类柴油产品节省30%以上。新悍威驾驶室，四点全浮悬置减少车辆振动和对驾驶室的冲击，提高驾驶乘坐舒适性，新悍威驾驶室造型雅致，视野开阔；平地板设计，室内空间更大。TRW方向机，前轴主销衬套采用滚针轴承，转向更平稳，操作更舒适。双气瓶设计，续驶里程超过1100公里，满足运输需求。","
牵引总质量(kg):

发动机:

动力方式:
LNG
品牌:
青岛解放
"
三一重工 HQC42503S1Y11F 江山义460牵引车,HQC42503S1Y11F江山义460牵引车驾驶室密封性好，不进灰，大空间、双卧铺、高顶平地板、12寸中控大屏、流畅观影，排队等煤不闹心。,"
牵引总质量(kg):
25000
发动机:

动力方式:

品牌:
三一重工
"
徐工 NXG4250N5KC 牵引车,NXG4250N5KC牵引车T系列牵引车满足重负荷、多工况负载环境的使用需求，以高效率为开发导向，采用多种匹配布置方案和加大的动力传动速比区间，突出优越的性能，高效、可靠、安全、经济。Z系列牵引车定位于经济型、轻量化，驾驶室宽度2350mm，以引进先进技术为基础，结合国内市场特点，以标准化、系列化、模块化原则设计开发。该系列产品可靠耐久、经济实惠，在国内外市场一直享有良好的声誉。,"
牵引总质量(kg):

发动机:

动力方式:

品牌:
徐工
"
中国重汽 黄河X7 6x4 牵引车,黄河重卡是中国重汽为干线物流市场定制开发的一款节能型重卡，超低风阻驾驶室，风阻系数同较低，多种智能化科技配置，是中国重汽十年磨一剑的全新高端重卡。驾黄河、驶未来。,"
牵引总质量(kg):

发动机:
WP10.5H460E6/MC11 H.49-61/MC13H.57-61
动力方式:

品牌:
中国重汽
"
青岛解放 新悍威LNG6×2 牵引车（轻量化）,"新悍威LNG6×2牵引车（轻量化）潍柴10升336马力NG发动机，动力性好,起步容易；经济性高，使用成本较同类柴油产品节省30%以上。新悍威驾驶室,四点全浮悬置减少车辆振动和对驾驶室的冲击，提高驾驶乘坐舒适性，密封性能提高；新悍威驾驶室造型雅致，视野开阔；平地板设计，通过性更佳，室内空间更大。","
牵引总质量(kg):

发动机:

动力方式:
LNG
品牌:
青岛解放
"
三一重工 HQC42503S1Y11F 江山430pro牵引车,HQC42503S1Y11F江山430pro牵引车采用欧式风格，肌肉感设计，威猛霸气倒梯形进气格栅，前脸镀烙装饰条，不规则大灯造型。,"
牵引总质量(kg):
40000kg
发动机:

动力方式:

品牌:
三一重工
"
徐工 NXG4250N5KB 牵引车,NXG4250N5KB牵引车T系列牵引车满足重负荷、多工况负载环境的使用需求，以高效率为开发导向，采用多种匹配布置方案和加大的动力传动速比区间，突出优越的性能，高效、可靠、安全、经济。Z系列牵引车定位于经济型、轻量化，驾驶室宽度2350mm，以引进先进技术为基础，结合国内市场特点，以标准化、系列化、模块化原则设计开发。该系列产品可靠耐久、经济实惠，在国内外市场一直享有良好的声誉。,"
牵引总质量(kg):

发动机:

动力方式:

品牌:
徐工
"
中国重汽 汕德卡C9H 6x4 牵引车,汕德卡C9H 6x4牵引车，搭载高效能曼技术MC13H.57-61发动机、ZF12TX2621 TD高效智能化AMT变速器、曼技术驱动桥的欧标动力链，为高速干线运输市场客户提供高效、舒适、节油、 智慧解决方案。,"
牵引总质量(kg):

发动机:
MC13H.51 /54/57-61
动力方式:

品牌:
中国重汽
"
三一重工 HQC42503S1S13F 江山信-D565ML牵引车,HQC42503S1S13F江山信-D565ML牵引车具有尊贵座驾，安全舒适，，百年动力，节油神器，全时出勤，高效可靠的特点。,"
牵引总质量(kg):
40000kg
发动机:

动力方式:

品牌:
三一重工
"
徐工 NXG4180N5KA 牵引车,NXG4180N5KA牵引车T系列牵引车满足重负荷、多工况负载环境的使用需求，以高效率为开发导向，采用多种匹配布置方案和加大的动力传动速比区间，突出优越的性能，高效、可靠、安全、经济。Z系列牵引车定位于经济型、轻量化，驾驶室宽度2350mm，以引进先进技术为基础，结合国内市场特点，以标准化、系列化、模块化原则设计开发。该系列产品可靠耐久、经济实惠，在国内外市场一直享有良好的声誉。,"
牵引总质量(kg):

发动机:

动力方式:

品牌:
徐工
"
中国重汽 黄河X7 4×2 牵引车,黄河重卡是中国重汽为干线物流市场定制开发的一款节能型重卡，超低风阻驾驶室，风阻系数同较低，多种智能化科技配置，是中国重汽十年磨一剑的全新高端重卡。驾黄河、驶未来。,"
牵引总质量(kg):

发动机:
MC11H.49-61/MC13H.57-61
动力方式:

品牌:
中国重汽
"
三一重工 HQC42503S1S13F 江山信-D485ML牵引车,HQC42503S1S13F江山信-D485ML牵引车身轻如燕，满载而归，百年动力，节油神器，走遍南北，货运天下。,"
牵引总质量(kg):
40000kg
发动机:

动力方式:

品牌:
三一重工
"
徐工 NXG4250D4KC 牵引车,NXG4250D4KC牵引车T系列牵引车满足重负荷、多工况负载环境的使用需求，以高效率为开发导向，采用多种匹配布置方案和加大的动力传动速比区间，突出优越的性能，高效、可靠、安全、经济。Z系列牵引车定位于经济型、轻量化，驾驶室宽度2350mm，以引进先进技术为基础，结合国内市场特点，以标准化、系列化、模块化原则设计开发。该系列产品可靠耐久、经济实惠，在国内外市场一直享有良好的声誉。,"
牵引总质量(kg):

发动机:

动力方式:

品牌:
徐工
"
中国重汽 ZZ4255N3246C1 牵引汽车,ZZ4255N3246C1牵引汽车豪瀚系列牵引车动力强劲，油耗低，性能稳定、可靠，自重轻，并具有多种个性化配置可选。“豪瀚”新款驾驶室豪华、大气、美观，安全舒适。针对不同使用坏境，我公司采取全新优化匹配，充分满足不同用户的需求。适用于公路长途标载运输及中短途运输。,"
牵引总质量(kg):

发动机:

动力方式:

品牌:
中国重汽
"
三一重工 HQC42503S1S13F 江山信-D465ML牵引车,HQC42503S1S13F江山信-D465ML牵引车花更少钱，干更多活，底盘更高，通过更好。百年动力，节油神器。,"
牵引总质量(kg):
40000kg
发动机:

动力方式:

品牌:
三一重工
"
徐工 NXG4180D4KA 牵引车,NXG4180D4KA牵引车T系列牵引车满足重负荷、多工况负载环境的使用需求，以高效率为开发导向，采用多种匹配布置方案和加大的动力传动速比区间，突出优越的性能，高效、可靠、安全、经济。Z系列牵引车定位于经济型、轻量化，驾驶室宽度2350mm，以引进先进技术为基础，结合国内市场特点，以标准化、系列化、模块化原则设计开发。该系列产品可靠耐久、经济实惠，在国内外市场一直享有良好的声誉。,"
牵引总质量(kg):

发动机:

动力方式:

品牌:
徐工
"
中国重汽 ZZ4255M25C6C1 牵引汽车,ZZ4255M25C6C1牵引汽车豪瀚系列牵引车动力强劲，油耗低，性能稳定、可靠，自重轻，并具有多种个性化配置可选。“豪瀚”新款驾驶室豪华、大气、美观，安全舒适。针对不同使用坏境，我公司采取全新优化匹配，充分满足不同用户的需求。适用于公路长途标载运输及中短途运输。,"
牵引总质量(kg):

发动机:

动力方式:

品牌:
中国重汽
"
三一重工 HQC42503Q1Y111F 正义400N 燃气车,HQC42503Q1Y111F正义400N 燃气车动力强，高效率，全新一代国六排放燃气牵引车。,"
牵引总质量(kg):
25000
发动机:
YCK11400N-60
动力方式:

品牌:
三一重工
"
徐工 NXG4160D4ZA 牵引车,NXG4160D4ZA牵引车T系列牵引车满足重负荷、多工况负载环境的使用需求，以高效率为开发导向，采用多种匹配布置方案和加大的动力传动速比区间，突出优越的性能，高效、可靠、安全、经济。Z系列牵引车定位于经济型、轻量化，驾驶室宽度2350mm，以引进先进技术为基础，结合国内市场特点，以标准化、系列化、模块化原则设计开发。该系列产品可靠耐久、经济实惠，在国内外市场一直享有良好的声誉。,"
牵引总质量(kg):

发动机:

动力方式:

品牌:
徐工
"
中国重汽 ZZ4185M3516C 牵引汽车,ZZ4185M3516C牵引汽车豪瀚系列牵引车动力强劲，油耗低，性能稳定、可靠，自重轻，并具有多种个性化配置可选。“豪瀚”新款驾驶室豪华、大气、美观，安全舒适。针对不同使用坏境，我公司采取全新优化匹配，充分满足不同用户的需求。适用于公路长途标载运输及中短途运输。,"
牵引总质量(kg):

发动机:

动力方式:

品牌:
中国重汽
"
三一重工 HQC42523Q1Y12E 正义版480牵引车,HQC42523Q1Y12E正义版480 牵引车 五年研发铸就品质动力，新车搭载玉柴K12发动机，成熟传动组合高效 出勤回本快，标配法士特手动12挡铝壳斜齿变速箱。,"
牵引总质量(kg):
25000
发动机:
玉柴YC6K1248-50
动力方式:

品牌:
三一重工
"
徐工 祺龙系列6×2 牵引车,徐工 祺龙系列6×2 牵引车是徐工生产制造的动力方式为牵引车，祺龙系列6×2的牵引总质量(kg)为。,"
牵引总质量(kg):

发动机:

动力方式:

品牌:
徐工
"
中国重汽 ZZ4184K3616C1 牵引汽车,"ZZ4184K3616C1牵引汽车该系列车型采用国内成熟中型车总成和零部件，匹配L2000新款驾驶室,产品具有较好的适应性、经济性及动力性,功率覆盖范围220PS260PS。主要适用于城镇货物周转及中短途运输。","
牵引总质量(kg):

发动机:

动力方式:

品牌:
中国重汽
"
三一重工 HQC42523Q1Y12E 正义版440 牵引车,三一重工 HQC42523Q1Y12E 正义版440 牵引车是三一重工生产制造的动力方式为正义版440 牵引车，HQC42523Q1Y12E的牵引总质量(kg)为。,"
牵引总质量(kg):

发动机:

动力方式:

品牌:
三一重工
"
徐工 祺龙系列4×2 牵引车,徐工 祺龙系列4×2 牵引车是徐工生产制造的动力方式为牵引车，祺龙系列4×2的牵引总质量(kg)为。,"
牵引总质量(kg):

发动机:

动力方式:

品牌:
徐工
"
中国重汽 ZZ4253S3241C 牵引汽车,ZZ4253S3241C牵引汽车HOKA系列牵引车驾驶室，具有结构紧凑，线条威猛，内部空间超大，舒适宽敞，视野开阔，车门开启角度大，驾驶室翻转角度大，维护方便等优点。匹配中国重汽牌发动机、中国重汽产系列变速器及驱动桥，具有自重轻，承载能力强，动力强劲，可靠性高，爬坡能力强，经济车速高等优点。,"
牵引总质量(kg):

发动机:

动力方式:

品牌:
中国重汽
"
三一重工 HQC42523Q1S09E 王道385 牵引车,三一集团与德国道依茨联合专为重卡全新开发的三一道依茨D09发动机，最大马力380PS，低速扭矩大，爆发力强，动力强劲，博世全新电控系统，高压精准喷射，油耗降低3%以上五年不限里程超长质保，B10寿命长达200万公里。,"
牵引总质量(kg):

发动机:

动力方式:

品牌:
三一重工
"
徐工 祺龙系列6×2 牵引车,徐工 祺龙系列6×2 牵引车是徐工生产制造的动力方式为牵引车，祺龙系列6×2的牵引总质量(kg)为。,"
牵引总质量(kg):

发动机:

动力方式:

品牌:
徐工
"
中国重汽 ZZ4203N25C1C1 牵引汽车,ZZ4203N25C1C1牵引汽车系列牵引车驾驶室，具有结构紧凑，线条威猛，内部空间超大，舒适宽敞，视野开阔，车门开启角度大，驾驶室翻转角度大，维护方便等优点。匹配中国重汽牌发动机、中国重汽产系列变速器及驱动桥，具有自重轻，承载能力强，动力强劲，可靠性高，爬坡能力强，经济车速高等优点。,"
牵引总质量(kg):

发动机:

动力方式:

品牌:
中国重汽
"
三一重工 HQC42523Q1S12E 王道465,HQC42523Q1S12E 王道465 牵引车采用三一道依茨首款D12发动机，德国道依茨156年技术沉淀，五次有序喷射，燃烧更充分，油耗更低。,"
牵引总质量(kg):

发动机:

动力方式:

品牌:
三一重工
"
中国重汽 ZZ4183M3611C 牵引汽车,ZZ4183M3611C牵引汽车HOKA系列牵引车驾驶室，具有结构紧凑，线条威猛，内部空间超大，舒适宽敞，视野开阔，车门开启角度大，驾驶室翻转角度大，维护方便等优点。匹配中国重汽牌发动机、中国重汽产系列变速器及驱动桥，具有自重轻，承载能力强，动力强劲，可靠性高，爬坡能力强，经济车速高等优点。,"
牵引总质量(kg):

发动机:

动力方式:

品牌:
中国重汽
"
三一重工 SM4250T0BEV 纯电动港口牵引车,SM4250TOBEV纯电动港口牵引车载重大、续航长、充电快、费用低。,"
牵引总质量(kg):
55000
发动机:

动力方式:
电动
品牌:
三一重工
"
中国重汽 ZZ4251N3241C 牵引汽车,ZZ4251N3241C牵引汽车金王子系列牵引车采用德国MAN技术L2000驾驶室，四点悬浮驾驶室悬置，具有结构紧凑，线条大方，舒适宽敞，视野开阔，车门开启角度大，驾驶室翻转角度大，维护方便等优点。匹配中国重汽牌发动机、HW系列变速器、单级或双级减速驱动桥，具有自重轻，承载能力强，动力强劲，可靠性高，爬坡能力强，经济车速高等优点。,"
牵引总质量(kg):

发动机:

动力方式:

品牌:
中国重汽
"
三一重工 SEV2503 纯电动港口牵引车,纯电动港口牵引车节能环保，零污染，纯电驱动，高性能，低费用，高可靠。,"
牵引总质量(kg):
70000
发动机:

动力方式:
电动
品牌:
三一重工
"
中国重汽 ZZ4201M25C1C1 牵引汽车,ZZ4201M25C1C1牵引汽车金王子系列牵引车采用德国MAN技术L2000驾驶室，四点悬浮驾驶室悬置，具有结构紧凑，线条大方，舒适宽敞，视野开阔，车门开启角度大，驾驶室翻转角度大，维护方便等优点。匹配中国重汽牌发动机、HW系列变速器、中国重汽系列单级或双级减速驱动桥，具有自重轻，承载能力强，动力强劲，可靠性高，爬坡能力强，经济车速高等优点。,"
牵引总质量(kg):

发动机:

动力方式:

品牌:
中国重汽
"
三一重工 HQC42523Q1S12E D12-王道435牵引车,HQC42523Q1S12E D12-王道435牵引车采用三一道依茨首款D12发动机，德国道依茨156年技术沉淀，五次有序喷射，燃烧更充分，油耗更低。,"
牵引总质量(kg):

发动机:

动力方式:

品牌:
三一重工
"
中国重汽 ZZ4181M3611C 牵引汽车,ZZ4181M3611C牵引汽车金王子系列牵引车采用德国MAN技术L2000驾驶室，四点悬浮驾驶室悬置，具有结构紧凑，线条大方，舒适宽敞，视野开阔，车门开启角度大，驾驶室翻转角度大，维护方便等优点。匹配中国重汽牌发动机、HW系列变速器、中国重汽系列单级或双级减速驱动桥，具有自重轻，承载能力强，动力强劲，可靠性高，爬坡能力强，经济车速高等优点。,"
牵引总质量(kg):

发动机:

动力方式:

品牌:
中国重汽
"
三一重工 HQC4252T3G 超亮版牵引车,"HQC4252T3G超亮版牵引车采用康明斯X系列未来发动机，460黄金马力，
法士特1 2档斜齿变速箱，经济更耐用，汉德425驱动桥，承载与轻量化完美兼顾。","
牵引总质量(kg):

发动机:

动力方式:

品牌:
三一重工
"
中国重汽 ZZ4253N3241D1HN 牵引汽车,ZZ4253N3241D1HN牵引汽车该车为中国重汽成熟产品，结构稳定可靠，承载能力强，动力性优越，性能稳定可靠，可满足不同路况使用。驾驶室美观大方、安全舒适，适用于公路长途运输及高速公路运输。,"
牵引总质量(kg):

发动机:

动力方式:

品牌:
中国重汽
"
三一重工 HQC4250TZ 朱宏版轻量化牵引车,HQC4250TZ朱宏版轻量化牵引车为三一重卡研究院院长朱宏设计调校；以名践行品质诺言，以名践行品质诺言，优化整车驾乘品质。,"
牵引总质量(kg):

发动机:

动力方式:

品牌:
三一重工
"
中国重汽 ZZ4253N27C1D1N 牵引汽车,ZZ4253N27C1D1N牵引汽车该车为中国重汽成熟产品，结构稳定可靠，承载能力强，动力性优越，性能稳定可靠，可满足不同路况使用。驾驶室美观大方、安全舒适，适用于公路长途运输及高速公路运输。,"
牵引总质量(kg):

发动机:

动力方式:

品牌:
中国重汽
"
三一重工 HQC4252T 军亮版轻量化牵引车,"HQC4252T牵引车采用全新一代福田康明斯X系列明星动力，MFS高效涡轮增压器&-体式钢活塞，更可靠，更经济；XPI超高压喷射技术,喷射压力超过2000巴，燃烧更充分,油耗更低；","
牵引总质量(kg):

发动机:

动力方式:

品牌:
三一重工
"
中国重汽 ZZ4183N3611D1N 牵引汽车,ZZ4183N3611D1N牵引汽车该车为中国重汽成熟产品，结构稳定可靠，承载能力强，动力性优越，性能稳定可靠，可满足不同路况使用。驾驶室美观大方、安全舒适，适用于公路长途运输及高速公路运输。,"
牵引总质量(kg):

发动机:

动力方式:

品牌:
中国重汽
"
三一重工 英杰版HQC4250T 牵引车,英杰版HQC4250T牵引车采用500马力性能巨兽，匹配最优变速箱及速比驱动桥，省油同时迸发强劲动力，劲引磅礴之力。,"
牵引总质量(kg):

发动机:

动力方式:

品牌:
三一重工
"
中国重汽 ZZ4253N324GD1 牵引车,ZZ4253N324GD1牵引车该车为中国重汽成熟产品，动力性优越，油耗低，性能稳定可靠，并具有多种个性化配置可选，驾驶室美观大方，安全舒适。适用于公路长途标载运输及中短途运输。,"
牵引总质量(kg):

发动机:

动力方式:

品牌:
中国重汽
"
中国重汽 ZZ4223N27CGD1 牵引车,ZZ4223N27CGD1牵引车该车为成熟产品，动力性优越，油耗低，性能稳定可靠，并具有多种个性化配置可选，驾驶室美观大方，安全舒适。适用于公路长途标载运输及中短途运输。,"
牵引总质量(kg):

发动机:

动力方式:

品牌:
中国重汽
"
中国重汽 ZZ4181N361GD1Z 集装箱半挂牵引车,ZZ4181N361GD1Z集装箱半挂牵引车该车为成熟产品，动力性优越，油耗低，性能稳定可靠，并具有多种个性化配置可选，驾驶室美观大方，安全舒适。适用于公路长途标载运输及中短途运输。,"
牵引总质量(kg):

发动机:

动力方式:

品牌:
中国重汽
"
中国重汽 ZZ4257N3247N1B 牵引车,ZZ4257N3247N1B牵引车全新一代公路牵引车，自重轻，外观美观，内饰豪华，驾乘舒适。适用于公路长途标载运输及中短途运输。尤其适用于集装箱运输。,"
牵引总质量(kg):

发动机:

动力方式:

品牌:
中国重汽
"
中国重汽 ZZ4257N3247C1 牵引车,ZZ4257N3247C1牵引车该车为成熟产品，结构稳定可靠，承载能力强，动力性优越，性能稳定可靠，可满足不同路况使用。驾驶室美观大方、安全舒适，适用于公路长途运输及高速公路运输。,"
牵引总质量(kg):

发动机:

动力方式:

品牌:
中国重汽
"
中国重汽 ZZ4257N3237CZ 牵引车,ZZ4257N3237CZ牵引车该车为成熟产品，结构稳定可靠，承载能力强，动力性优越，性能稳定可靠，可满足不同路况使用。驾驶室美观大方、安全舒适，适用于公路长途运输及高速公路运输。,"
牵引总质量(kg):

发动机:

动力方式:

品牌:
中国重汽
"
中国重汽 ZZ4187M3517C 牵引车,ZZ4187M3517C牵引车该车为成熟产品，结构稳定可靠，承载能力强，动力性优越，性能稳定可靠，可满足不同路况使用。驾驶室美观大方、安全舒适，适用于公路长途运输及高速公路运输。,"
牵引总质量(kg):

发动机:

动力方式:

品牌:
中国重汽
"
中国重汽 ZZ4257N324GC1 牵引车,ZZ4257N324GC1牵引车该车采用MAN核心总成技术开发的全新一代高端中重卡产品，燃油经济性突出，自重轻，动力性优越，性能稳定可靠，并具有多种个性化配置可选，驾驶室美观大方，安全舒适。适用于公路长途标载运输及中短途运输。,"
牵引总质量(kg):

发动机:

动力方式:

品牌:
中国重汽
"
中国重汽 ZZ4187M361GD1 牵引车,ZZ4187M361GD1牵引车该车采用MAN核心总成技术开发的全新一代高端中重卡产品，燃油经济性突出，自重轻，动力性优越，性能稳定可靠，并具有多种个性化配置可选，驾驶室美观大方，安全舒适。适用于公路长途标载运输及中短途运输。,"
牵引总质量(kg):

发动机:

动力方式:

品牌:
中国重汽
"
中国重汽 ZZ4257N25CGC1 牵引车,ZZ4257N25CGC1牵引车该车采用MAN核心总成技术开发的全新一代高端中重卡产品，燃油经济性突出，自重轻，动力性优越，性能稳定可靠，并具有多种个性化配置可选，驾驶室美观大方，安全舒适。适用于公路长途标载运输及中短途运输。,"
牵引总质量(kg):

发动机:

动力方式:

品牌:
中国重汽
"
中国重汽 ZZ4257N25CMD1H 牵引车,ZZ4257N25CMD1H牵引车该车采用MAN核心总成技术全新开发的新一代高端重卡产品，高大威猛，尽显公路之王领袖风范；动力性优越、稳定可靠，经济性、舒适性等均达到国际级水平；安全性、可靠性、智能化水平等与国际接轨；并具有多种个性化配置可选。适用于干线甩挂中高组织化运输、高端物流。,"
牵引总质量(kg):

发动机:

动力方式:

品牌:
中国重汽
"
中国重汽 ZZ4187N361MD1H 牵引车,ZZ4187N361MD1H牵引车该车采用MAN核心总成技术全新开发的新一代高端重卡产品，高大威猛，尽显公路之王领袖风范；动力性优越、稳定可靠，经济性、舒适性等均达到国际级水平；安全性、可靠性、智能化水平等与国际接轨；并具有多种个性化配置可选。适用于干线甩挂中高组织化运输、高端物流。,"
牵引总质量(kg):

发动机:

动力方式:

品牌:
中国重汽
"
中国重汽 ZZ4256N324MD1H 牵引车,ZZ4256N324MD1H牵引车该车采用MAN核心总成技术全新开发的新一代高端重卡产品，高大威猛，尽显公路之王领袖风范；动力性优越、稳定可靠，经济性、舒适性等均达到国际级水平；安全性、可靠性、智能化水平等与国际接轨；并具有多种个性化配置可选。适用于干线甩挂中高组织化运输、高端物流。,"
牵引总质量(kg):

发动机:

动力方式:

品牌:
中国重汽
"
中国重汽 ZZ4256N323MD1 牵引车,ZZ4256N323MD1牵引车该车采用MAN核心总成技术全新开发的新一代高端重卡产品，高大威猛，尽显公路之王领袖风范；动力性优越、稳定可靠，经济性、舒适性等均达到国际级水平；安全性、可靠性、智能化水平等与国际接轨；并具有多种个性化配置可选。适用于干线甩挂中高组织化运输、高端物流。,"
牵引总质量(kg):

发动机:

动力方式:

品牌:
中国重汽
"
中国重汽 ZZ4186N361MD1H 牵引车,ZZ4186N361MD1H牵引车该车采用MAN核心总成技术全新开发的新一代高端重卡产品，高大威猛，尽显公路之王领袖风范；动力性优越、稳定可靠，经济性、舒适性等均达到国际级水平；安全性、可靠性、智能化水平等与国际接轨；并具有多种个性化配置可选。适用于干线甩挂中高组织化运输、高端物流。,"
牵引总质量(kg):

发动机:
MC11.32-40,MC11.36-40
动力方式:

品牌:
中国重汽
"
