名称,介绍,详情
永恒力 EJC 110n/112n 步行式电动堆垛机,EJC110n/112n新一代的三相交流电机技术永恒力三相交流电机技术在为您提供更强大的工作能力的同时还降低了运营成本。请充分利用以下特点：低能耗，高效率超强的加速性能行驶方向切换迅速，无停顿无碳刷驱动电机免维护结构紧凑，操作灵活由于前部尺寸只有637毫米，EJCn即使在极其狭小的空间内也能灵活运作。甚至在空间不够时，可将舵柄放至垂直位置进行慢速操作。舒适存取。,"
额定承载(t):

动力方式:
电动
品牌:
永恒力
类别:
堆高机
"
永恒力 EMC 110/B10 步行式电动堆垛机,EMC110/B10安全舒适的堆垛存取作业所有的提升及下降功能集成在舵头上，这样不仅仅避免了操作者需要绕开舵柄靠近车体，而且还保证了操作者与货物之间保持安全的距离。此外在货架上进行精确的堆垛作业。,"
额定承载(t):

动力方式:
电动
品牌:
永恒力
类别:
堆高机
"
志高 ZGD-100 电动潜孔钻,ZGD-100电动潜孔钻是一款高效节能的电动潜孔钻，该机结构简单、操作方便、价格低廉、节约能源，同时还具有钻凿垂直和水平爆破孔的功能，特别是该机重心低可拆性好，因此搬迁运输极为方便。,"
动力方式:
电动
品牌:
志高
类别:
潜孔钻机
型号:
ZGD-100
"
高时 QCDZC-90D 轻型电动液压垂直钻车,高时 QCDZC-90D 轻型电动液压垂直钻车是高时生产制造的动力方式为电动轻型电动液压垂直钻车。,"
动力方式:
电动
品牌:
高时
类别:
潜孔钻机
型号:
QCDZC-90D
"
志高 ZGD-70 电动潜孔钻,ZGD-70电动潜孔钻是一款轻巧灵变的小型电动潜孔钻，它综合了各种小型潜孔钻机的优点，具有效率高、移动灵活、操作方便、初期投资低、经济效益好等优点。,"
动力方式:
电动
品牌:
志高
类别:
潜孔钻机
型号:
ZGD-70
"
志高 ZGYX-420S 柴电双用潜孔钻车,ZGYX-420S柴电双用潜孔钻车该型钻车配套动力标准为玉柴四缸YC4D80、电动机45KW。标准配置直径为76mm的三米钻杆或选配多种麻花钻杆。是柴、电双用机型，可随时动力切换。该机加强了各结构部分的强度，完全可承受原ZGYX-3500钻车的各项功能要求。并且电动机驱动装置可随时整体、方便拆卸。,"
动力方式:
电动
品牌:
志高
类别:
潜孔钻机
型号:
ZGYX-420S
"
方圆 JZL 电动履带式桩机,方圆 JZL 电动履带式桩机是方圆生产制造的动力方式为电动电动履带式桩机。,"
动力方式:
电动
品牌:
方圆
类别:
长螺旋钻孔机
型号:
JZL
"
海州 JZB90 电动步履桩机,JZB90电动步履桩机移动灵活就位方便，电器液压全部采用集中控制，操作方便。桩架设计合理，结实耐用。安全，稳定，施工效率高。可选配多种工作装置，完成不同的桩基要求，应用范围广。可根据用户不同要求设计更改，满足施工要求。,"
动力方式:
电动
品牌:
海州
类别:
长螺旋钻孔机
型号:
JZB90
"
海州 JZL90 电动履带桩机,JZL90电动履带桩机移动灵活就位方便，电器液压全部采用集中控制，操作方便。,"
动力方式:
电动
品牌:
海州
类别:
长螺旋钻孔机
型号:
JZL90
"
海州 JZB60 电动步履桩机,JZB60电动步履桩机移动灵活就位方便，电器液压全部采用集中控制，操作方便。,"
动力方式:
电动
品牌:
海州
类别:
长螺旋钻孔机
型号:
JZB60
"
海州 JZL60 电动履带桩机,JZL60电动履带桩机移动灵活就位方便，电器液压全部采用集中控制，操作方便。桩架设计合理，结实耐用。安全，稳定，施工效率高。可选配多种工作装置，完成不同的桩基要求，应用范围广。可根据用户不同要求设计更改，满足施工要求。,"
动力方式:
电动
品牌:
海州
类别:
长螺旋钻孔机
型号:
JZL60
"
海州 JZB50 电动步履桩机,JZB50电动步履桩机移动灵活就位方便，电器液压全部采用集中控制，操作方便。,"
动力方式:
电动
品牌:
海州
类别:
长螺旋钻孔机
型号:
JZB50
"
海州 JZL50 电动履带桩机,JZL50电动履带桩机移动灵活就位方便，电器液压全部采用集中控制，操作方便。桩架设计合理，结实耐用。安全，稳定，施工效率高。可选配多种工作装置，完成不同的桩基要求，应用范围广。可根据用户不同要求设计更改，满足施工要求。,"
动力方式:
电动
品牌:
海州
类别:
长螺旋钻孔机
型号:
JZL50
"
海州 JZB45 电动步履桩机,JZB45电动步履桩机移动灵活就位方便，电器液压全部采用集中控制，操作方便。桩架设计合理，结实耐用。安全，稳定，施工效率高。可选配多种工作装置，完成不同的桩基要求，应用范围广。可根据用户不同要求设计更改，满足施工要求。,"
动力方式:
电动
品牌:
海州
类别:
长螺旋钻孔机
型号:
JZB45
"
海州 JZL45 电动履带桩机,JZL45电动履带桩机移动灵活就位方便，电器液压全部采用集中控制，操作方便。桩架设计合理，结实耐用。安全，稳定，施工效率高。可选配多种工作装置，完成不同的桩基要求，应用范围广。可根据用户不同要求设计更改，满足施工要求。,"
动力方式:
电动
品牌:
海州
类别:
长螺旋钻孔机
型号:
JZL45
"
杭叉 CDD16-AEC1（S） 电动搬运车,CDD16-AEC1（S）电动搬运车CDD12/14/16-AEC1（S）经济型高性能采用交流行走电机，加速性能卓越，爬坡性能好，发热量低，无碳刷，免维护。最新的CURTIS交流控制系统，控制精确平稳，效率更高。CANBUS总线结构使得整机通讯更加快捷可靠。车辆具有再生制动，坡道防下滑保护。关键零部件均采用国外知名品牌产品。,"
动力方式:
电动
品牌:
杭叉
类别:
搬运车
型号:
CDD16-AEC1（S）
"
柳工 CLG202030L-R3 电动搬运车,CLG202030L-R3电动搬运车采用 CURTIS 交流控制器，可靠耐用。 立式交流驱动，维护方便。,"
动力方式:
电动
品牌:
柳工
类别:
搬运车
型号:
CLG202030L-R3
"
龙工 LG20ET 电动托盘搬运车,LG20ET电动托盘搬运车特殊设计的交流驱动电机，提供更强动力，使作业更广泛有效；世界一流的液压站，底噪音，小振动，密封性能好，空载满载下降速度自动调整，确保起升下降平稳可靠；前后车架通过新型的上连杆联接，减少了车辆在行驶过程中的摆动；两个可调万向轮，安装在车底两侧，确保车子行驶平稳；。,"
动力方式:
电动
品牌:
龙工
类别:
搬运车
型号:
LG20ET
"
诺力 SL20 电动搬运车,诺力 SL20 电动搬运车是诺力生产制造的动力方式为电动电动搬运车。,"
动力方式:
电动
品牌:
诺力
类别:
搬运车
型号:
SL20
"
金茂 CBD2 全电动托盘搬运车,金茂 CBD2 全电动托盘搬运车是金茂生产制造的动力方式为电动全电动托盘搬运车。,"
动力方式:
电动
品牌:
金茂
类别:
搬运车
型号:
CBD2
"
宝骊 CBD 蓄电池托盘搬运车,宝骊 CBD 蓄电池托盘搬运车是宝骊生产制造的动力方式为电动蓄电池托盘搬运车。,"
动力方式:
电动
品牌:
宝骊
类别:
搬运车
型号:
CBD
"
利洲 CBE系列 全电动托搬搬运车,利洲 CBE系列 全电动托搬搬运车是利洲生产制造的动力方式为电动全电动托搬搬运车。,"
动力方式:
电动
品牌:
利洲
类别:
搬运车
型号:
CBE系列
"
奥津 WSZ型 前移式电动堆高车,奥津 WSZ型 前移式电动堆高车是奥津生产制造的动力方式为电动前移式电动堆高车。,"
动力方式:
电动
品牌:
奥津
类别:
搬运车
型号:
WSZ型
"
杭叉 CDD14-AEC1（S） 电动搬运车,CDD14-AEC1（S）电动搬运车CDD12/14/16-AEC1（S）经济型高性能采用交流行走电机，加速性能卓越，爬坡性能好，发热量低，无碳刷，免维护。最新的CURTIS交流控制系统，控制精确平稳，效率更高。CANBUS总线结构使得整机通讯更加快捷可靠。车辆具有再生制动，坡道防下滑保护。关键零部件均采用国外知名品牌产品。,"
动力方式:
电动
品牌:
杭叉
类别:
搬运车
型号:
CDD14-AEC1（S）
"
合力叉车 2吨 站驾式电动搬运车,合力叉车 2吨 站驾式电动搬运车是合力叉车生产制造的动力方式为电动站驾式电动搬运车。,"
动力方式:
电动
品牌:
合力叉车
类别:
搬运车
型号:
2吨
"
林德 T20SP 站驾式电动托盘搬运车,"T20SP站驾式电动托盘搬运车-独特的“易驾”舵柄带有电子转向与自动对中功能，和45°驾驶方位配合，操作效率极高。-驾驶系统集成了电子控制的主动悬挂与全新的免维护交流电机，叉车的表现无可挑剔,即使斜坡启动也不下滑。-独特的320°特宽视野，更高效、更安全。-实用的工作台有效提高了辅助工作的效率。","
动力方式:
电动
品牌:
林德
类别:
搬运车
型号:
T20SP
"
柳工 CLG2025L-R3 电动搬运车,CLG2025L-R3电动搬运车采用 CURTIS 交流控制器，可靠耐用。 立式交流驱动，维护方便。,"
动力方式:
电动
品牌:
柳工
类别:
搬运车
型号:
CLG2025L-R3
"
丰田 LPE240 电动托盘车,丰田 LPE240 电动托盘车是丰田生产制造的动力方式为电动电动托盘车。,"
动力方式:
电动
品牌:
丰田
类别:
搬运车
型号:
LPE240
"
龙工 ESB-T 全电动平衡重式堆高车（经济款）,ESB-T全电动平衡重式堆高车（经济款）操作手柄设置紧急反向开关，大大提升行驶过程中的安全性。双门架采用复合门架（叉车槽钢和H型钢组合），坚固安全。油缸采用高精密耐磨珩磨管，进口密封件，油缸整体方便拆卸和维修。采用交流驱动系统。速度快，承载能力强，极大提高工作效率货叉采用标准叉车货叉设计，自由可调可适用于各种标准或非标托盘。,"
动力方式:
电动
品牌:
龙工
类别:
搬运车
型号:
ESB-T
"
诺力 WP-LPL20 电动搬运车,诺力 WP-LPL20 电动搬运车是诺力生产制造的动力方式为电动电动搬运车。,"
动力方式:
电动
品牌:
诺力
类别:
搬运车
型号:
WP-LPL20
"
西林 CBD20 全电动搬运车,西林 CBD20 全电动搬运车是西林生产制造的动力方式为电动全电动搬运车。,"
动力方式:
电动
品牌:
西林
类别:
搬运车
型号:
CBD20
"
三菱物捷仕 PLD 10/15/20/30 步行式 进口电动托盘车,"PLD10/15/20/30适用场合：适合平整地面上的短距离的托盘水平搬运,结构小巧紧凑，特别适于在类似货车内部这样的狭小空间内作业。产品特点：全日本进口，免维护三相交流电机保证了车辆的高效性，灵巧的控制手柄和极小回转半径使其适用于多种工况，是首选装卸货物和进仓操作的车型。","
动力方式:
电动
品牌:
三菱物捷仕
类别:
搬运车
型号:
PLD 10/15/20/30
"
恒叉 EP220 电动托盘搬运车,恒叉 EP220 电动托盘搬运车是恒叉生产制造的动力方式为电动电动托盘搬运车。,"
动力方式:
电动
品牌:
恒叉
类别:
搬运车
型号:
EP220
"
永恒力 ERE 225 站驾式电动托盘车,ERE225强劲的三相交流驱动电机及智能型控制器先进驾驶技术及电控部件（速度控制）可根据作业需求灵活调节，确保安全、节能行驶：即便在斜坡上行驶，仍能保持恒速在斜坡上车轮出现意外倒转时，ERE225的自动刹车功能可确保安全车辆减速时可通过再生制动功能实现能量回充安全人性化的操作空间操作空间可根据驾驶员及作业的需求进行调整：。,"
动力方式:
电动
品牌:
永恒力
类别:
搬运车
型号:
ERE 225
"
科朗 WP 3000 系列 步行式电动托盘搬运车,WP3000系列步行式电动托盘搬运车几乎适用于任何工况应用。对于承载重量较轻的系列，WP2300是专为快节奏工况环境而设计，如在装卸平台与卡车间的货物装卸工作，或是任何需要极端灵活操作的地方。WP系列的耐用性是以其保修承诺为后盾的；5年的结构件保修和1年主要零件不限小时数保修。,"
动力方式:
电动
品牌:
科朗
类别:
搬运车
型号:
WP 3000 系列
"
明宇重工 CBD15电动搬运叉车 搬运车,明宇重工 CBD15电动搬运叉车 搬运车是明宇重工生产制造的动力方式为电动搬运车。,"
动力方式:
电动
品牌:
明宇重工
类别:
搬运车
型号:
CBD15电动搬运叉车
"
英轩重工 CBD15/20 全电动托盘搬运车,该产品完美结合了手动搬运车和电动搬运车的优势，结构强度高且灵活，充电方便，可快速更换锂电池，是一款适应于多用途的中小吨位搬运的性价比车型。,"
动力方式:
电动
品牌:
英轩重工
类别:
搬运车
型号:
CBD15/20
"
三菱 PBR20K(2.0T) 站驾式电动托盘搬运车,三菱 PBR20K(2.0T) 站驾式电动托盘搬运车是三菱生产制造的动力方式为电动站驾式电动托盘搬运车。,"
动力方式:
电动
品牌:
三菱
类别:
搬运车
型号:
PBR20K(2.0T)
"
远东 CBD-D2.0 电动托盘搬运车,CBD-D0电动托盘搬运车CBD0A全电动托盘搬运车，体积小，重量轻，操作灵活简易，不污染环境，并能适应通道狭隘，进入电梯及楼面使用。适用于各类车间、仓库、码头、商店、宾馆等货物的堆垛及搬运、装卸。,"
动力方式:
电动
品牌:
远东
类别:
搬运车
型号:
CBD-D2.0
"
徐工 小螳螂XCC-LW20 电动搬运车,徐工 小螳螂XCC-LW20 电动搬运车是徐工生产制造的动力方式为电动电动搬运车。,"
动力方式:
电动
品牌:
徐工
类别:
搬运车
型号:
小螳螂XCC-LW20
"
虎力 全电动 托盘搬运车,全电动托盘搬运车•该车为电动起升电动行走式托盘式搬运车•采用意大利进口的海普泵站，让车起升更轻松•采用美国进口的科第斯电控，来控制车辆的起升和行走•采用意大利进口的马路塔驱动轮让车行走自如•人体工程学的受柄设计，让操作者使用更舒服。,"
动力方式:
电动
品牌:
虎力
类别:
搬运车
型号:
全电动
"
梅狮 CBDST 半电动液压托盘搬运车,CBDST半电动液压托盘搬运车高品质电控系统反应灵敏，操控自如重型设计，结构紧凑，适用于狭小空间进口液压泵站，使货物起升平稳有力低电压保护功能，保护电池，延长使用寿命大容量蓄电池，确保长时间工可选配进口手把，踏板扶手，交流电机。,"
动力方式:
电动
品牌:
梅狮
类别:
搬运车
型号:
CBDST
"
奥津 CPS型 电子称搬运车,CPS型电子称搬运车1．采用最新设计的仪表，精度达到0.1%，最小刻度1KG2．具有毛重、去皮、累计功能，密封要求符合IP65标准，冲洗方便3．仪表具有低电压、缺纸、低温报警功能。,"
动力方式:
电动
品牌:
奥津
类别:
搬运车
型号:
CPS型
"
