名称,介绍,详情
东风 福田时代BJ1043 加油车,福田时代BJ1043加油车产品说明油罐车：专用性能特点：碳钢结构或不锈钢罐体，可内忖滚塑或玻璃钢板。,"
品牌:
东风
类别:
油罐车
型号:
福田时代BJ1043
报价:
暂无
"
楚胜 EQ5080XLCL8BDCAC型 冷藏车,楚胜 EQ5080XLCL8BDCAC型 冷藏车是楚胜生产制造的动力方式为冷藏车。,"
动力方式:

品牌:
楚胜
类别:
冷藏车
型号:
EQ5080XLCL8BDCAC型
"
程力 东风145化工液体运输车-EQ1110GLJ ,程力 东风145化工液体运输车-EQ1110GLJ 是程力生产制造的。,"
品牌:
程力
类别:
化工液体运输车
型号:
东风145化工液体运输车-EQ1110GLJ
报价:
暂无
"
凌宇汽车 CLY9405GYYC 46方运油半挂车,CLY9405GYYC 46方运油半挂车　罐体外形借鉴欧、美设计风格，美观大方；多项，保证了产品的优越性能。在有限元分析的基础上设计的罐体，折边蝶形防波结构，能够承受更大的冲击，有效提高罐体强度。　罐体材料采用国产优质铝合金板材。特别是与国内铝合金厂家合作开发的特殊型号铝合金板材可用于制造铝合金保温罐车、承压罐车，用于部分运输温度较高的介质以及设计要求等级更高的介质（如甲醇等）。,"
品牌:
凌宇汽车
类别:
油罐车
型号:
CLY9405GYYC
报价:
暂无
"
东风 HFC5161XLCP3K2A53F 冷藏车,HFC5161XLCP3K2A53F冷藏车冷藏车是用来运输冷冻或保鲜的货物的封闭式厢式运输车，是装有制冷机组的制冷装置和聚氨酯隔热厢的冷藏专用运输汽车，常用于运输冷冻食品（冷冻车），奶制品（奶品运输车）、蔬菜水果（鲜货运输车）、疫苗药品（疫苗运输车）等。,"
动力方式:

品牌:
东风
类别:
冷藏车
型号:
HFC5161XLCP3K2A53F
"
湖北合力 东风145化工液体运输车-EQ1110GLJ ,湖北合力 东风145化工液体运输车-EQ1110GLJ 是湖北合力生产制造的。,"
品牌:
湖北合力
类别:
化工液体运输车
型号:
东风145化工液体运输车-EQ1110GLJ
报价:
暂无
"
东正 东风145加油车 ,东正 东风145加油车 是东正生产制造的。,"
品牌:
东正
类别:
油罐车
型号:
东风145加油车
报价:
暂无
"
楚飞 东风天龙DFL5311XLCA10型冷藏车（国四） ,楚飞 东风天龙DFL5311XLCA10型冷藏车（国四） 是楚飞生产制造的动力方式为。,"
动力方式:

品牌:
楚飞
类别:
冷藏车
型号:
东风天龙DFL5311XLCA10型冷藏车（国四）
"
楚飞 东风153（15立方） 化工液体运输车,楚飞 东风153（15立方） 化工液体运输车是楚飞生产制造的化工液体运输车。,"
品牌:
楚飞
类别:
化工液体运输车
型号:
东风153（15立方）
报价:
暂无
"
湖北合力 东风金霸加油车 ,湖北合力 东风金霸加油车 是湖北合力生产制造的。,"
品牌:
湖北合力
类别:
油罐车
型号:
东风金霸加油车
报价:
暂无
"
程力 箱长4.08米 福田欧马可（高端轻卡）冷藏车,福田欧马可2050单排驾驶室，康明斯129马力，康明斯148马力，5档变速箱，7.00钢丝胎，空调，电动玻璃，动转，断气刹，ABS，中控锁，遥控钥匙，定速巡航，刹车自调臂，可调大灯。货箱长度：4085*1980*1850mm。上蓝牌、国五时代环保达标车型、城市不限行！,"
动力方式:

品牌:
程力
类别:
冷藏车
型号:
箱长4.08米
"
东风 东风平头 化工液体运输车,东风平头化工液体运输车产品说明化工车：专用性能特点：塑料（聚丙烯）罐体，可盛装有一定腐蚀性的化工液体。,"
品牌:
东风
类别:
化工液体运输车
型号:
东风平头
报价:
暂无
"
楚飞 东风145国四（9.29立方） 运油车,楚飞 东风145国四（9.29立方） 运油车是楚飞生产制造的运油车。,"
品牌:
楚飞
类别:
油罐车
型号:
东风145国四（9.29立方）
报价:
暂无
"
楚胜 EQ5041XLCL8BDBAC型 冷藏车,楚胜 EQ5041XLCL8BDBAC型 冷藏车是楚胜生产制造的动力方式为冷藏车。,"
动力方式:

品牌:
楚胜
类别:
冷藏车
型号:
EQ5041XLCL8BDBAC型
"
凌宇汽车 CLY9405GRYB1 46.5方不锈钢半挂车（易燃液体运输车）,CLY9405GRYB1 46.5方不锈钢半挂车　罐体外形借鉴欧、美设计风格，美观大方；多项，保证了产品的优越性能。在有限元分析的基础上设计的罐体，折边蝶形防波结构，能够承受更大的冲击，有效提高罐体强度。罐体材质选用国内品牌厂家生产的板材，材料耐腐蚀性更优，强度更高。,"
品牌:
凌宇汽车
类别:
化工液体运输车
型号:
CLY9405GRYB1
报价:
暂无
"
江特 东风多利卡国四加油车 ,江特 东风多利卡国四加油车 是江特生产制造的。,"
品牌:
江特
类别:
油罐车
型号:
东风多利卡国四加油车
报价:
暂无
"
东风 BJ5020XLC-A 冷藏车,BJ5020XLC-A冷藏车冷藏车是用来运输冷冻或保鲜的货物的封闭式厢式运输车，是装有制冷机组的制冷装置和聚氨酯隔热厢的冷藏专用运输汽车，常用于运输冷冻食品（冷冻车），奶制品（奶品运输车）、蔬菜水果（鲜货运输车）、疫苗药品（疫苗运输车）等。,"
动力方式:

品牌:
东风
类别:
冷藏车
型号:
BJ5020XLC-A
"
程力 东风145化工液体运输车-EQ5120GFJ6 ,程力 东风145化工液体运输车-EQ5120GFJ6 是程力生产制造的。,"
品牌:
程力
类别:
化工液体运输车
型号:
东风145化工液体运输车-EQ5120GFJ6
报价:
暂无
"
楚胜 福田奥铃运油车 ,楚胜 福田奥铃运油车 是楚胜生产制造的。,"
品牌:
楚胜
类别:
油罐车
型号:
福田奥铃运油车
报价:
暂无
"
楚飞 国四东风天锦冷藏车（DFL1160BX5/8.8吨） ,楚飞 国四东风天锦冷藏车（DFL1160BX5/8.8吨） 是楚飞生产制造的动力方式为。,"
动力方式:

品牌:
楚飞
类别:
冷藏车
型号:
国四东风天锦冷藏车（DFL1160BX5/8.8吨）
"
湖北合力 东风145化工液体运输车-EQ1168KJ2 ,湖北合力 东风145化工液体运输车-EQ1168KJ2 是湖北合力生产制造的。,"
品牌:
湖北合力
类别:
化工液体运输车
型号:
东风145化工液体运输车-EQ1168KJ2
报价:
暂无
"
东风 东风天龙四轴 油罐车,东风天龙四轴油罐车产品说明油罐车：专用性能特点：碳钢结构或不锈钢罐体，可内忖滚塑或玻璃钢板。,"
品牌:
东风
类别:
油罐车
型号:
东风天龙四轴
报价:
暂无
"
程力 箱长3.7米~4.08米 福田欧马可S3冷藏车,福田欧曼可S3新款1880单排驾驶室/排半驾驶室（可选2060单排或2060排半驾驶室），康明斯129马力，法士特5档变速箱，电动门窗，空调，动转，断气刹，ABS，中控锁，遥控钥匙，定速巡航，刹车自调臂，可调大灯。上蓝牌、国五时代环保达标车型、城市不限行！,"
动力方式:

品牌:
程力
类别:
冷藏车
型号:
箱长3.7米~4.08米
"
楚飞 东风天龙32立方 液化气体运输车,楚飞 东风天龙32立方 液化气体运输车是楚飞生产制造的液化气体运输车。,"
品牌:
楚飞
类别:
化工液体运输车
型号:
东风天龙32立方
报价:
暂无
"
凌宇汽车 CLY9405GYYA 46方运油半挂车,CLY9405GYYA 46方运油半挂车　罐体外形借鉴欧、美设计风格，美观大方；多项，保证了产品的优越性能。在有限元分析的基础上设计的罐体，折边蝶形防波结构，能够承受更大的冲击，有效提高罐体强度。　罐体材料采用国产优质铝合金板材。特别是与国内铝合金厂家合作开发的特殊型号铝合金板材可用于制造铝合金保温罐车、承压罐车，用于部分运输温度较高的介质以及设计要求等级更高的介质（如甲醇等）。,"
品牌:
凌宇汽车
类别:
油罐车
型号:
CLY9405GYYA
报价:
暂无
"
楚胜 FH5250XLCAXV型 冷藏车,楚胜 FH5250XLCAXV型 冷藏车是楚胜生产制造的动力方式为冷藏车。,"
动力方式:

品牌:
楚胜
类别:
冷藏车
型号:
FH5250XLCAXV型
"
凌宇汽车 CLY9405GRYB 46.5方不锈钢半挂车（易燃液体运输车）,CLY9405GRYB 46.5方不锈钢半挂车　罐体外形借鉴欧、美设计风格，美观大方；多项，保证了产品的优越性能。在有限元分析的基础上设计的罐体，折边蝶形防波结构，能够承受更大的冲击，有效提高罐体强度。罐体材质选用国内品牌厂家生产的板材，材料耐腐蚀性更优，强度更高。,"
品牌:
凌宇汽车
类别:
化工液体运输车
型号:
CLY9405GRYB
报价:
暂无
"
东正 东风153加油车 ,东正 东风153加油车 是东正生产制造的。,"
品牌:
东正
类别:
油罐车
型号:
东风153加油车
报价:
暂无
"
东风 BJ5043XLC-L1 冷藏车,BJ5043XLC-L1冷藏车冷藏车是用来运输冷冻或保鲜的货物的封闭式厢式运输车，是装有制冷机组的制冷装置和聚氨酯隔热厢的冷藏专用运输汽车，常用于运输冷冻食品（冷冻车），奶制品（奶品运输车）、蔬菜水果（鲜货运输车）、疫苗药品（疫苗运输车）等。,"
动力方式:

品牌:
东风
类别:
冷藏车
型号:
BJ5043XLC-L1
"
程力 东风天锦化工液体运输车-DFL1120B10 ,程力 东风天锦化工液体运输车-DFL1120B10 是程力生产制造的。,"
品牌:
程力
类别:
化工液体运输车
型号:
东风天锦化工液体运输车-DFL1120B10
报价:
暂无
"
湖北合力 东风多利卡加油车-EQ1090T9ADJ3AC ,湖北合力 东风多利卡加油车-EQ1090T9ADJ3AC 是湖北合力生产制造的。,"
品牌:
湖北合力
类别:
油罐车
型号:
东风多利卡加油车-EQ1090T9ADJ3AC
报价:
暂无
"
楚飞 东风牌DFL5311XLCAX4A型冷藏车 ,楚飞 东风牌DFL5311XLCAX4A型冷藏车 是楚飞生产制造的动力方式为。,"
动力方式:

品牌:
楚飞
类别:
冷藏车
型号:
东风牌DFL5311XLCAX4A型冷藏车
"
湖北合力 东风天锦化工液体运输车-DFL1120B10 ,湖北合力 东风天锦化工液体运输车-DFL1120B10 是湖北合力生产制造的。,"
品牌:
湖北合力
类别:
化工液体运输车
型号:
东风天锦化工液体运输车-DFL1120B10
报价:
暂无
"
楚飞 东风天龙前四后八（28.5立方） 运油车,楚飞 东风天龙前四后八（28.5立方） 运油车是楚飞生产制造的运油车。,"
品牌:
楚飞
类别:
油罐车
型号:
东风天龙前四后八（28.5立方）
报价:
暂无
"
程力 箱长4米 重汽豪沃冷藏车,程力 箱长4米 重汽豪沃冷藏车是程力生产制造的动力方式为重汽豪沃冷藏车。,"
动力方式:

品牌:
程力
类别:
冷藏车
型号:
箱长4米
"
楚飞 东风天龙35立方 液化气体运输车,楚飞 东风天龙35立方 液化气体运输车是楚飞生产制造的液化气体运输车。,"
品牌:
楚飞
类别:
化工液体运输车
型号:
东风天龙35立方
报价:
暂无
"
楚胜 陕汽后八轮油罐车 ,楚胜 陕汽后八轮油罐车 是楚胜生产制造的。,"
品牌:
楚胜
类别:
油罐车
型号:
陕汽后八轮油罐车
报价:
暂无
"
楚胜 DFH5160XLCBX2D型 冷藏车,楚胜 DFH5160XLCBX2D型 冷藏车是楚胜生产制造的动力方式为冷藏车。,"
动力方式:

品牌:
楚胜
类别:
冷藏车
型号:
DFH5160XLCBX2D型
"
凌宇汽车 CLY9405GRYA 46.5方不锈钢半挂车（易燃液体运输车）,CLY9405GRYA 46.5方不锈钢半挂车　罐体外形借鉴欧、美设计风格，美观大方；多项，保证了产品的优越性能。在有限元分析的基础上设计的罐体，折边蝶形防波结构，能够承受更大的冲击，有效提高罐体强度。罐体材质选用国内品牌厂家生产的板材，材料耐腐蚀性更优，强度更高。,"
品牌:
凌宇汽车
类别:
化工液体运输车
型号:
CLY9405GRYA
报价:
暂无
"
东风 东风天龙前四后八 加油车,东风天龙前四后八加油车产品说明油罐车：专用性能特点：碳钢结构或不锈钢罐体，可内忖滚塑或玻璃钢板。,"
品牌:
东风
类别:
油罐车
型号:
东风天龙前四后八
报价:
暂无
"
东风 BJ5036XLC-XA 冷藏车,BJ5036XLC-XA冷藏车冷藏车是用来运输冷冻或保鲜的货物的封闭式厢式运输车，是装有制冷机组的制冷装置和聚氨酯隔热厢的冷藏专用运输汽车，常用于运输冷冻食品（冷冻车），奶制品（奶品运输车）、蔬菜水果（鲜货运输车）、疫苗药品（疫苗运输车）等。,"
动力方式:

品牌:
东风
类别:
冷藏车
型号:
BJ5036XLC-XA
"
程力 东风天锦化工液体运输车-DFL1160BX ,程力 东风天锦化工液体运输车-DFL1160BX 是程力生产制造的。,"
品牌:
程力
类别:
化工液体运输车
型号:
东风天锦化工液体运输车-DFL1160BX
报价:
暂无
"
凌宇汽车 CLY9407GYY5 46方运油半挂车,CLY9407GYY5 46方运油半挂车　罐体外形借鉴欧、美设计风格，美观大方；多项，保证了产品的优越性能。在有限元分析的基础上设计的罐体，折边蝶形防波结构，能够承受更大的冲击，有效提高罐体强度。　罐体材料采用国产优质铝合金板材。特别是与国内铝合金厂家合作开发的特殊型号铝合金板材可用于制造铝合金保温罐车、承压罐车，用于部分运输温度较高的介质以及设计要求等级更高的介质（如甲醇等）。,"
品牌:
凌宇汽车
类别:
油罐车
型号:
CLY9407GYY5
报价:
暂无
"
楚飞 国四跃进冷藏车 ,楚飞 国四跃进冷藏车 是楚飞生产制造的动力方式为。,"
动力方式:

品牌:
楚飞
类别:
冷藏车
型号:
国四跃进冷藏车
"
湖北合力 东风天锦化工液体运输车-DFL1160BX2 ,湖北合力 东风天锦化工液体运输车-DFL1160BX2 是湖北合力生产制造的。,"
品牌:
湖北合力
类别:
化工液体运输车
型号:
东风天锦化工液体运输车-DFL1160BX2
报价:
暂无
"
东正 华菱单桥油罐车 ,华菱单桥油罐车油罐结构为椭圆柱形或梯形面柱形体，用优质钢板制成，整个罐体分单仓或多仓，仓内可分室，中间隔板下端有通孔，每仓中间焊有分仓或多仓，仓内可分室，中间隔板下端有通孔，每仓中间焊有分仓加强波隔板，以减轻汽车行驶时罐体内油料的冲击和提高罐体的刚度。,"
品牌:
东正
类别:
油罐车
型号:
华菱单桥油罐车
报价:
暂无
"
程力 箱长4.1米 五十铃100p（双排座）冷藏车,五十铃标准100P驾驶室，五十铃98马力，五十铃MSB5档变速箱。可进市区可上蓝牌。五十铃底盘为什么贵，有什么优势：优势是专一专注，每款五十铃底盘的驾驶室，发动机，变速箱，车桥等主要部件都是固定和唯一的，几乎都是五十铃牌，整个底盘只有一个总铭牌，一体化的设计，确保各系统高度匹配，将技术和品质发挥到极致。,"
动力方式:

品牌:
程力
类别:
冷藏车
型号:
箱长4.1米
"
楚飞 楚飞牌CLQ5120GHY3型化工液体运输车 ,楚飞 楚飞牌CLQ5120GHY3型化工液体运输车 是楚飞生产制造的。,"
品牌:
楚飞
类别:
化工液体运输车
型号:
楚飞牌CLQ5120GHY3型化工液体运输车
报价:
暂无
"
湖北合力 东风153加油车 ,湖北合力 东风153加油车 是湖北合力生产制造的。,"
品牌:
湖北合力
类别:
油罐车
型号:
东风153加油车
报价:
暂无
"
楚胜 CLW5040XLCQ5型 冷藏车,楚胜 CLW5040XLCQ5型 冷藏车是楚胜生产制造的动力方式为冷藏车。,"
动力方式:

品牌:
楚胜
类别:
冷藏车
型号:
CLW5040XLCQ5型
"
