名称,介绍,详情
中车 TG35 地下连续墙液压抓斗,TG35地下连续墙液压抓斗采用CAT可伸缩底盘，便于运输，提高作业的稳定性。采用C9发动机，符合欧洲、北美的排放标准。所有液压元件均采用力士乐等欧美著名专业公司产品。液压系统使用了先进的负载反馈技术，可使流量按需分配到各个工作装置，实现各种工况下的最佳匹配。辅液压系统采用闭式系统，具有能量消耗低，结构紧凑，容易实现无级变速等优点。,"
品牌:
中车
类别:
连续墙抓斗
型号:
TG35
报价:
暂无
"
振冲机械 BIV180E-426 孔口填料振冲器,"从孔口填入碎石或回填砂；
最常用的振冲施工设备；
通常用于振冲挤密和振冲置换施工；
最经济有效的振冲施工法","
动力方式:

品牌:
振冲机械
类别:
打桩锤
型号:
BIV180E-426
"
山河智能 SWRP3600 双层快压沉管机,SWRP3600 双层快压沉管机 操作平顺，压桩压力可以自动高低压切换，无噪音无振动，节能环保，施工不受环保法规限制。,"
动力方式:

品牌:
山河智能
类别:
压桩机
型号:
SWRP3600
"
山河智能 SWDE152S 钻臂式潜孔钻机,SWDE152S钻臂式潜孔钻机采用钻臂式结构，多自由度可调，可实现多方位钻进。该系列产品型谱齐全，钻孔覆盖范围广，结构紧凑、机动性好、轻便灵活、维护简便、使用成本低，该系列产品广泛适用于建筑工程、露天采矿、石灰石和骨料开采、交通及国防建设等工程。,"
动力方式:

品牌:
山河智能
类别:
潜孔钻机
型号:
SWDE152S
"
华夏 JZL60 JZL50型 长螺旋钻孔机,华夏 JZL60 JZL50型 长螺旋钻孔机是华夏生产制造的动力方式为长螺旋钻孔机。,"
动力方式:

品牌:
华夏
类别:
长螺旋钻孔机
型号:
JZL60 JZL50型
"
德国宝峨 CSM 35 双轮铣深搅设备,德国宝峨 CSM 35 双轮铣深搅设备是德国宝峨生产制造的双轮铣深搅设备。,"
品牌:
德国宝峨
类别:
双轮铣
型号:
CSM 35
报价:
暂无
"
上工机械 CRD2106Hz 自行走式全回转钻机,全套管全回转是一种新型、环保、高效的钻进技术，近年来在城市地铁、深基坑围护咬合桩、废桩（地下障碍）的清理、高铁、道桥、城建桩的施工、水库水坝的加固等项目中得到了广泛的应用。这种全新的工艺工法的研究成功，实现了在卵、漂石地层、含溶洞地层、厚流沙地层、强缩颈地层、各类桩基础、钢筋砼结构等障碍还没有清除的情况下就可以实现灌注桩、置换桩、地下连续墙等各类桩基础施工的可能。,"
品牌:
上工机械
类别:
全套管钻机
型号:
CRD2106Hz
报价:
暂无
"
厦工 XGR220 旋挖钻机,XGR220旋挖钻机全液压电控、高效、环保、重载、稳定性高，性价比高。,"
最大钻孔直径(m):
2
最大钻孔深度(m):
67
设备总重量(kg):
74000
发动机额定功率(kW):
242
"
华力重工 HL532B 水平定向钻,华力重工 HL532B 水平定向钻是华力重工生产制造的水平定向钻。,"
品牌:
华力重工
类别:
水平定向钻
型号:
HL532B
报价:
暂无
"
柳工 SG59 液压连续墙抓斗,SG59液压连续墙抓斗发动机节能环保、施工效率高、提升能力强，具有X、Y方向动态检测系统及推板纠偏功能。,"
品牌:
柳工
类别:
连续墙抓斗
型号:
SG59
报价:
暂无
"
上工机械 D260  (1:3/1:2) 筒式柴油打桩锤,"D系列筒式柴油打桩锤强劲有力、打击能量大、油耗低、故障率低、持续施工作业时间长，可选配双燃油泵系统、开式和半开式悬挂装置或新型浮动式桩帽，满足各种施工作业要求。
上工机械系列桩锤适用于各种桩型(混凝土桩、预制桩、钢管桩、钢板桩等)，广泛运用于跨海大桥、海上石油钻井平台、海上风电场、深水港码头和海上人工岛围海等大型工程项目建设。","
动力方式:
柴油锤
品牌:
上工机械
类别:
打桩锤
型号:
D260  (1:3/1:2)
"
恒天九五 JVY240A 压桩机,JVY240A压桩机JVY系列液压静力压桩机拥有多项国家，是一种新颖的环保型建筑施工设备，具有无污染、无噪声、无震动、压桩速度快、成桩质量高等显著特点，代表未来桩工机械的发展方向。JVY系列液压静力压桩机有10多个品种，压桩机从60吨-1200吨。采用品质优良的材料与元器件，独特的液压管路设计与加工方法，保证了液压系统的清洁与高可靠性，在源头上保证了产品的高品质。秉承“一切为了客户”的服务理念，提供个性化设计，为客户提供最佳解决方案。。,"
动力方式:

品牌:
恒天九五
类别:
压桩机
型号:
JVY240A
"
四通重工 KQ150型 潜孔钻机,四通重工 KQ150型 潜孔钻机是四通重工生产制造的动力方式为潜孔钻机。,"
动力方式:

品牌:
四通重工
类别:
潜孔钻机
型号:
KQ150型
"
泰信机械 KA2000 液压螺旋钻,我公司可以根据用户对钻孔直径和钻孔深度的要求，定制相应的钻机和钻具型号，螺旋钻机到客户手中可以直接使用，节省用户前期准备时间，用户也可根据零部件图表对螺旋钻机结构和各部分名称进行了解，并实现对钻具和动力单元的自行装配。,"
动力方式:

品牌:
泰信机械
类别:
长螺旋钻孔机
型号:
KA2000
"
上工机械 CRD2005H 全回转式全套管钻机,"全回转钻机是一种可以驱动套管做360度回转的全套管施工设备，全套管钻机的工作装置由冲抓斗和全套管装置两部分组成。即利用两只摇动液压缸的伸缩使套管绕其中心以一定的角度往复转动，从而使套管最下端的切削齿剪切土壤，降低套管压入阻力；靠另外两只液压油缸将套管压入或从土中拔出。
该设备的应用领域主要涉及地下障碍物（包括旧的混凝土预制桩、灌注桩、钢管桩、钢板桩等）的拔除和置换，城市和沿海地区软基或硬岩地区钻进成孔、复杂破碎的填石填海地层、沿海滩涂和地下水丰富的砂层、卵砾石地层、喀斯特地层的灌注桩施工。该工法技术灵活多样、机械化程度高，具有施工安全、可靠，成孔垂精度高、无泥浆污染等特点。在日本已经形成1000~3200mm的系列产品。","
品牌:
上工机械
类别:
全套管钻机
型号:
CRD2005H
报价:
暂无
"
鸿达 HDR200 旋挖钻机,"HDR200旋挖钻机☆高效节能的发动机功率极限调节系统提供强劲动力。☆双马达高低速动力头保证高效钻进。☆使用摩阻式和内锁式钻杆，配置各种回转斗、短螺旋钻，也可选装长螺旋钻,具有钻杆自装功能。☆可伸缩履带式底盘有利于提高钻进作业的稳定性，减小运输宽度。☆自拼装折叠式钻桅毋须借助外力实现工作与运输状态的转换。☆主副卷扬布置在转台上有利于提高整机的稳定性。","
最大钻孔直径(m):
1.5
最大钻孔深度(m):

设备总重量(kg):
65000
发动机额定功率(kW):
246
"
中海恒通 HT-58L 非开挖定向钻机,2012新款HT-58L钻机新增特点>>2012新款钻机增设动力分配箱，增加液压动力源，钻孔参数与功率更加匹配，提高作业效率和功率利用。回转、推进、接卸杆主动作集中座椅扶手控制，操纵简便，驾驶视野宽阔。2012新款钻机回转、推进动作全面提速。,"
品牌:
中海恒通
类别:
水平定向钻
型号:
HT-58L
报价:
暂无
"
山河智能 SWHG70 地下连续墙液压抓斗,SWHG72全新一代液压抓斗专用主机，采用进口康明斯QSX15发动机，大功率发动机、大排量马达，提升、下放速度快；大通经液压胶管，开闭斗时间段，施工效率高。整机选用经过市场验证多年、成熟可靠的核心部件，出厂前严格试验，产品可靠性高、使用寿命长。,"
品牌:
山河智能
类别:
连续墙抓斗
型号:
SWHG70
报价:
暂无
"
永安 DZJ-240 零启动系列振动锤,DZJ-240零启动系列振动锤我公司生产的各种型号振动锤是引进国外先进技术，根据我国国情而设计的新型产品，其性能指标得到同类产品的国际先进水平。具有灌入力强、沉桩质量好、坚固耐用、故障少、使用维修方便、电源适应强、躁声低等特点；与桩架配套后，可沉混凝土灌注桩、混凝土扩底桩、石灰桩、砂桩、碎石桩；配上夹桩器后，可沉拔混凝土预制桩和各类钢桩。它是公路、桥梁、机场、建筑等基础施工的理想设备。,"
动力方式:

品牌:
永安
类别:
打桩锤
型号:
DZJ-240
"
海天路矿 夯扩桩机 ,海天路矿 夯扩桩机 是海天路矿生产制造的动力方式为。,"
动力方式:

品牌:
海天路矿
类别:
压桩机
型号:
夯扩桩机
"
宏大钻孔 KQG200液压 潜孔钻机,宏大钻孔 KQG200液压 潜孔钻机是宏大钻孔生产制造的动力方式为潜孔钻机。,"
动力方式:

品牌:
宏大钻孔
类别:
潜孔钻机
型号:
KQG200液压
"
新天和 CFG26 液压步履式长螺旋钻机,CFG26液压步履式长螺旋钻机CFG系列液压步履式长螺旋钻机是公司集多年桩工机械制造及施工经验基础上研发的新品。包括桩架和钻进系统，结构合理，技术先进，性能可靠，比传统机型具有明显优势。采用电液集中控制，全液压步履式底盘。钻进系统的动力采用三环减速器，钻杆采用键式法兰联接。可配超流态、高压注浆及干法成孔等施工工艺。适用于粘土层、砾石层、砂土、湿陷性黄土等多种地层。,"
动力方式:

品牌:
新天和
类别:
长螺旋钻孔机
型号:
CFG26
"
上工机械 CRD1805H 全回转式全套管钻机,"全回转钻机是一种可以驱动套管做360度回转的全套管施工设备，全套管钻机的工作装置由冲抓斗和全套管装置两部分组成。即利用两只摇动液压缸的伸缩使套管绕其中心以一定的角度往复转动，从而使套管最下端的切削齿剪切土壤，降低套管压入阻力；靠另外两只液压油缸将套管压入或从土中拔出。
该设备的应用领域主要涉及地下障碍物（包括旧的混凝土预制桩、灌注桩、钢管桩、钢板桩等）的拔除和置换，城市和沿海地区软基或硬岩地区钻进成孔、复杂破碎的填石填海地层、沿海滩涂和地下水丰富的砂层、卵砾石地层、喀斯特地层的灌注桩施工。该工法技术灵活多样、机械化程度高，具有施工安全、可靠，成孔垂精度高、无泥浆污染等特点。在日本已经形成1000~3200mm的系列产品。","
品牌:
上工机械
类别:
全套管钻机
型号:
CRD1805H
报价:
暂无
"
奥盛特 OTR160D 旋挖钻机,OTR160D旋挖钻机OTR160D旋挖钻机旋挖钻机产品主要用于桩径较小，桩孔深度较浅的一般工业及民用建筑的桩基础，兼顾桥梁桩等单桩承载要求较高的桩基础成孔作业。采用卡特323D专用旋挖钻机底盘，整机结构坚实可靠。可变履带间距，低重心及配重后延设计，使钻机稳定性极佳。采用加宽履带，降低接地比压，提高了爬坡能力，保证钻机现场安全迅速转移。,"
最大钻孔直径(m):
1.5
最大钻孔深度(m):
55
设备总重量(kg):
43000
发动机额定功率(kW):
110
"
德航重工 DH800/1200-L 水平定向钻,"DH800/1200-L水平定向钻采用康明斯工程机械专用发动机，功率为264KW,动力强劲，功率储备充足。虎钳可分离，便于不同规格的钻杆装卸。可选配自定轨迹式机械手机构，无需人工卸杆，降低人工费用。主要液压件均此采用原装进口。回转和给进系统均采用闭式系统，多档位无极调速，准确可靠，效率高。采用柱塞马达减速机驱动方式，转速高，扭矩大。","
品牌:
德航重工
类别:
水平定向钻
型号:
DH800/1200-L
报价:
暂无
"
卡萨阁蓝地 B250 KRC 液压抓斗,卡萨阁蓝地 B250 KRC 液压抓斗是卡萨阁蓝地生产制造的液压抓斗。,"
品牌:
卡萨阁蓝地
类别:
连续墙抓斗
型号:
B250 KRC
报价:
暂无
"
上海振中 DZP500型 免共振变频振动桩锤,"DZP500型免共振变频振动桩锤目前世界上振动锤单电机最大功率具有以下特点：1,该机采用具有技术、单机功率500kW的双出轴变频耐振电机，使电机转轴和激振器偏心轴出轴短，使轴绕度小、刚性大，有效提高轴承使用寿命，使整机重量降低；2,该机控制系统配备变频器和能量转换器，实现频率无级调控和启动，停机时无共振现象；3,该机配备强制油润滑系统和水套冷却系统，提高轴承使用寿命，并使桩锤连续工作时间更长；。","
动力方式:

品牌:
上海振中
类别:
打桩锤
型号:
DZP500型
"
新天和 ZYC1000B-B 液压静力压桩机,ZYC1000B-B液压静力压桩机预制桩的静压施工是利用静压力将预制桩平稳地压入地基的一种新型环保桩基础施工法。到八十年代随着压桩机械的发展和环保意识的增强逐步得到推广。目前静力压桩施工法已经在国内桩基础施工中普遍采用，并且除预制桩使用静力压桩外，H型钢桩和其它的异型钢桩也普遍采用了静力压桩施工法。工作原理：先利用液压静力夹持预制桩或H桩及其他异型刚桩，然后将被夹持的桩通过液压静力压入地基。,"
动力方式:

品牌:
新天和
类别:
压桩机
型号:
ZYC1000B-B
"
高时 YCZ-70D 液压垂直钻,高时 YCZ-70D 液压垂直钻是高时生产制造的动力方式为液压垂直钻。,"
动力方式:

品牌:
高时
类别:
潜孔钻机
型号:
YCZ-70D
"
