名称,介绍,详情
丁博重工 Φ1.5*15 转筒烘干机,"转筒烘干机是一种处理大量物料的干燥器。由于运转可靠、操作弹性大、适应性强、处理量大，广泛使用于冶金、建材、食品、轻工、化工、煤炭、医药矿产业中。转筒烘干机一般适应于粉粒状物料，也可用于部分掺入物料的办法干燥粘状膏状物料或含水量较高的物料。它的优点是生产能力大、适用范围光、流量阻力小、操作上允许波动范围较大、操作方便等。
【进料粒度】：<400mm
【生产能力】：0.5-40T/h
【应用领域】：广泛使用于冶金、建材、食品、轻工、化工、煤炭、医药矿产业中。 （更多应用领域请点击“免费咨询”）
【适应物料】：转筒烘干机一般适应于粉粒状物料，也可用于部分掺入物料的办法干燥粘状膏状物料或含水量较高的物料。","
品牌:
丁博重工
类别:
烘干机
型号:
Φ1.5*15
报价:
暂无
"
神耕机械 1GKN-210B 旋耕机,"1GKN-210B旋耕机产品特点：工作幅宽180?500cm。采用外挂式变速装置，结构简单、坚固耐用。可配套动力输出轴转速为540?1000的拖拉机,当使用1000转动力输出时，可减小拖拉机和机具承受的扭力并可全功率输出。可根据不同作业情况选择转速，配合不同刀具能完成旱田旋耕、灭茬、水田搅浆、平整地等多项作业，一机多用。","
耕幅:
2000-2500mm
刀轴数量:

品牌:
神耕机械
类别:
旋耕机
"
爱科 麦赛福格森MF 2200系列MF 2270 大方捆打捆机,作为麦赛福格森在牧草、秸秆整体解决方案中的重要一环，MF 2200系列以其独特 的设计和可靠的品质赢得了各类用户的赞誉，该系列产品采用旋转切割喂入转子+拨草指+喂入叉+挡草指这一独特的喂入预压方 式，确保高效作业、草捆紧实；耐用的部件和可靠的品质让全天候多工况作业成为 可能，可适用于各类牧草、秸秆的规模化作业。,"
捡拾宽度:
2.2m以上
品牌:
爱科
类别:
打捆机
型号:
麦赛福格森MF 2200系列MF 2270
"
井关 HF608G 收获机械,"HF608G收获机械产品特点：搭载了井关自制立式、水冷4冲程4缸大排气量柴油发动机60ps/2955cc。作业速度65m/s。超长脱粒霸王，脱粒滚筒尺寸Φ462mm1050mm。处理面积增大，脱净度大幅提升。双八字脱粒系统，实现高精度的脱粒选别作业。大容量粮仓1300L（730kg,可以进行高效率的连续作业。加长的输粮臂5m，最高排出效率为520-650L/分，无需离开操作席就可操作输粮臂。","
行走方式:

喂入方式:
半喂入
喂入量:

收获幅宽:
1m-1.6m
"
时风 玉米收获机 玉米收获机,产品特点：①本机采用强制拨禾喂入方式及加置扶禾杆配合的摘穗机构，实现了在摘穗台幅宽范围内任一种植行距的玉米收获，适应性大大提高；扶禾杆对下垂果穗有瞬间扶正作用，大大降低料下垂果穗的破碎率。②本机采用前置式摘穗台，宽度大于所配套动力机车宽度，可自行开道，实现了收获机可从田间任意位置进入作业，解决了传统悬挂式玉米收获机必须先由人工开割辅助作业通道的技术难题。,"
收获行数:
三行
收获方式:
自走式
收获幅宽:

品牌:
时风
"
巨明 4QS2500 青贮饲料收获机,4QS2500青贮饲料收获机产品特点：该机结构形式为：自走式不分行全喂入，可用于玉米等高杆作物的青贮收获，能够一次完成作物的收割、输送、切碎、装运作业。主要特点表现为：切碎刀片双面设计，交叉排列，切碎更平稳，降低能耗，避免堵塞；可收获倒伏作物，并实现不对行收获；高速抛送风扇强劲有力；可在180角度内随意调整；机器自带料箱，也可装入随机的运输车，方便快捷。,"
行走方式:

收割幅度:

品牌:
巨明
类别:
青贮饲料收获机
"
神耕机械 1S-360 深松机,1S-360深松机产品特点：该机适用于熟地深松作业，该机具形成深松断面质量高。该系列深松机作业后能打破犁底层并且不改变土层结构，在土层400mm左右深处形成一定间隔的蓄水暗沟，达到土壤保墒效果。深松深度400-500mm可根据需要自行调节。,"
工作铲数:

品牌:
神耕机械
类别:
深松机
型号:
1S-360
"
德农农机 1MZ-300 整地机,德农农机 1MZ-300 整地机是德农农机生产制造的耕幅为2500mm及以上整地机。,"
耕幅:
2500mm及以上
刀轴数量:

品牌:
德农农机
类别:
整地机
"
井关 PC6 水稻插秧机,PC6水稻插秧机产品特点：为实现高精度插秧，采用独特的振摆传感器，在田区内通过控制机体水平达到安定，确保正确、快速、高精度的插秧。采用2连式宽幅送苗皮带，可以保持秧苗底部平整，进行正确送苗。采用手柄进行取苗量、插植深浅的调节，简单操作就可以进行高效率、高精度的插秧作业。无需工具，机罩即可轻松拆卸，维修保养方便。,"
插秧方式:

插秧行数:

品牌:
井关
类别:
水稻插秧机
"
宜迅 YX-100 履带运输车,YX-100履带运输车半自动化操控，上手容易，操作简单，多档位调节控制，满足多种操作需要。,"
行走方式:
履带
品牌:
宜迅
类别:
农用运输车
型号:
YX-100
"
凯斯纽荷兰 3016型 割台,3016型割台产品介绍:适用于收获小麦、大麦、燕麦、食用豆类和油菜籽，收获放铺作物效果极佳610mm直径浮动式中央搅龙可选配液压式作物按压器。,"
品牌:
凯斯纽荷兰
类别:
割台
型号:
3016型
报价:
暂无
"
奥利达机械 ALD1304 拖拉机,奥利达机械 ALD1304 拖拉机是奥利达机械生产制造的马力为25-100马力拖拉机拖拉机。,"
马力:
25-100马力拖拉机
驱动方式:
四轮驱动
品牌:
奥利达机械
类别:
拖拉机
"
沃得农机 巨龙新型履带式 联合收割机,巨龙新型履带式联合收割机整车结构优化---机身轻，防陷能力超强机器重量由8吨直降500公斤，仅仅3吨采用加宽型割台，大割幅中大田块收割效率高，特别加长、加粗弹齿，加粗喂入搅龙直径，对倒伏作物收割不缠草，效果明显;2米任意选购。,"
收割产品:

品牌:
沃得农机
类别:
收割机
型号:
巨龙新型履带式
"
久保田农机 4LZ-6.5A8(G4)(宣传型号:EX118Q) 联合收割机,久保田农机 4LZ-6.5A8(G4)(宣传型号:EX118Q) 联合收割机是久保田农机生产制造的联合收割机。,"
品牌:
久保田农机
类别:
联合收割机
型号:
4LZ-6.5A8(G4)(宣传型号:EX118Q)
报价:
暂无
"
农哈哈 2BYSFS-2 播种机,2BYSFS-2播种机产品特点：2BYFSF-2仿形勺轮播种机与拖拉机配套作业，主要用于免耕地单粒精播玉米，可条施晶粒状化肥，一次完成开沟施肥、开种沟、播种、覆土、镇压等工序。播种总成可以随地面起伏自动调整高度，保证稳定的开沟深度，保证苗齐、苗全。加长了拉杆，增大了播种总成的上浮动量，解决了机具在松土地作业时，行走阻力过大的问题。,"
播种行数:
2-3行
品牌:
农哈哈
类别:
播种机
型号:
2BYSFS-2
"
中联重机 DC220 烘干机,中联重机 DC220 烘干机是中联重机生产制造的烘干机。,"
品牌:
中联重机
类别:
烘干机
型号:
DC220
报价:
暂无
"
振兴机械 1GN-180 旋耕机,振兴机械 1GN-180 旋耕机是振兴机械生产制造的耕幅为1500-2000mm旋耕机。,"
耕幅:
1500-2000mm
刀轴数量:
单轴
品牌:
振兴机械
类别:
旋耕机
"
爱科 麦赛福格森MF 2200系列MF 2270XD 大方捆打捆机,作为麦赛福格森在牧草、秸秆整体解决方案中的重要一环，MF 2200系列以其独特 的设计和可靠的品质赢得了各类用户的赞誉，该系列产品采用旋转切割喂入转子+拨草指+喂入叉+挡草指这一独特的喂入预压方 式，确保高效作业、草捆紧实；耐用的部件和可靠的品质让全天候多工况作业成为 可能，可适用于各类牧草、秸秆的规模化作业。,"
捡拾宽度:
2.2m以上
品牌:
爱科
类别:
打捆机
型号:
麦赛福格森MF 2200系列MF 2270XD
"
五征 GA60 谷物收割机,GA60谷物收割机产品特点：基本配置51米割台，可选装75米割台，过桥宽度920毫米，采用三链条结构，可靠性高，输送能力增强，喂入通道通畅，作业速度快、效率高，更适宜高产作物的收获。,"
行走方式:
自走轮式
喂入方式:
全喂入
喂入量:
6kg/s-8kg/s
收获幅宽:
2.2m-2.8m
"
农哈哈 4YZ-3B 玉米收获机,4YZ-3B玉米收获机产品特点：机身长度652cm，结构紧凑，轴距最短，转弯半径最小，适合道路狭窄和小地块作业。前置式秸秆还田设计，避免轮胎碾压秸秆，秸秆粉碎效果好；消耗动力小，每亩耗油约15元，收割速度快，每小时作业6-8亩。驾驶室内安装电子监控屏，可即时对果穗箱内部和机车后方进行监测，防止果穗箱过满对剥皮机造成损坏，提高驾驶员倒车时操作的安全性。,"
收获行数:
三行
收获方式:
自走式
收获幅宽:
1.6m-2.2m
品牌:
农哈哈
"
新研所 4QX-2200 青贮饲料收获机,4QX-2200青贮饲料收获机产品特点:立式圆筒齿缘喂入装置，能适应玉米、高粱等高杆作物的不对行收获。强制顺序喂入装置，能很好地将切断后的物料，顺序均匀的喂入物料切碎装置中。物料切碎装置，能实现物料切碎长度可调，以满足不同饲草饲料收获的需求。切断装置采用圆盘锯片式，物料切断准确、平稳、留割茬均匀、一致。抛送装置能将以切碎的物料迅速准确地抛入随行的料箱中，抛送方向、角度和位置可调。,"
行走方式:
自走式
收割幅度:
2.2m-2.6m
品牌:
新研所
类别:
青贮饲料收获机
"
振兴机械 1SQ-240 深松机,振兴机械 1SQ-240 深松机是振兴机械生产制造的工作铲数为3铲及以下深松机。,"
工作铲数:
3铲及以下
品牌:
振兴机械
类别:
深松机
型号:
1SQ-240
"
约翰迪尔农机 2625重型耙 整地机,2625重型耙整地机产品特点：2625型是2600系列中最大的圆盘耙，可将布满玉米残茬的硬质土壤化为精耕沃土，且其上的残茬量不超过30%。圆盘耙上的每块耙片重达131公斤，作业宽度达到20.3厘米，巨大的体型可保证土壤的压实力和往年机具上的残留物不会干扰圆盘耙的作业，从而为作物营造良好的生长环境。从2米到14米共五种幅宽可选用。,"
耕幅:

刀轴数量:

品牌:
约翰迪尔农机
类别:
整地机
"
洋马农机 VP8D 水稻插秧机,VP8D水稻插秧机产品特点：发动机：日本洋马水冷四冲程三缸3TNV70柴油发动机行走部：四轮驱动，采用油门连动踏板变速机构，世界先进的HMT无级变速机构；插秧方式：采用机械仿形旋转式插植系统，并采用世界先进的UFO平衡装置，使得插秧机更加稳定；功率：17KW20马力；效率:0.4～0.8hm2/h6-12亩/小时；插秧速度:0～60m/s；。,"
插秧方式:

插秧行数:

品牌:
洋马农机
类别:
水稻插秧机
"
时风 风云2号单排 三轮运输车,风云2号单排三轮运输车产品特点：车身全数字化设计，融高贵于简约之中，做工细腻精致；饱满的前脸板配一体式钻石前大灯，典雅中渗透刚毅；全景曲面安全挡风玻璃，视野开阔；超大型轿车用无盲区后视镜；内部零部件完全的人机工程设计；全轿车化组合仪表板、操控系统集成护罩；驾驶室内部结构改进，操纵更舒适；。,"
行走方式:
三轮
品牌:
时风
类别:
农用运输车
型号:
风云2号单排
"
天拖 TN1354型大马力 轮式拖拉机,天拖 TN1354型大马力 轮式拖拉机是天拖生产制造的马力为100-160马力拖拉机轮式拖拉机。,"
马力:
100-160马力拖拉机
驱动方式:
四轮驱动
品牌:
天拖
类别:
拖拉机
"
雷鸣重工 4LZ-3GG 收割机,雷鸣重工 4LZ-3GG 收割机是雷鸣重工生产制造的收割产品为收割机。,"
收割产品:

品牌:
雷鸣重工
类别:
收割机
型号:
4LZ-3GG
"
久保田农机 4LZ-5E8(G4)(宣传型号:EX118MQ) 联合收割机,久保田农机 4LZ-5E8(G4)(宣传型号:EX118MQ) 联合收割机是久保田农机生产制造的联合收割机。,"
品牌:
久保田农机
类别:
联合收割机
型号:
4LZ-5E8(G4)(宣传型号:EX118MQ)
报价:
暂无
"
久保田农机 2BZP-800(SR-K800CN) 种植施肥机械,久保田农机 2BZP-800(SR-K800CN) 种植施肥机械是久保田农机生产制造的播种行数为种植施肥机械。,"
播种行数:

品牌:
久保田农机
类别:
播种机
型号:
2BZP-800(SR-K800CN)
"
丁博重工 Φ1.5*12 转筒烘干机,"转筒烘干机是一种处理大量物料的干燥器。由于运转可靠、操作弹性大、适应性强、处理量大，广泛使用于冶金、建材、食品、轻工、化工、煤炭、医药矿产业中。转筒烘干机一般适应于粉粒状物料，也可用于部分掺入物料的办法干燥粘状膏状物料或含水量较高的物料。它的优点是生产能力大、适用范围光、流量阻力小、操作上允许波动范围较大、操作方便等。
【进料粒度】：<400mm
【生产能力】：0.5-40T/h
【应用领域】：广泛使用于冶金、建材、食品、轻工、化工、煤炭、医药矿产业中。 （更多应用领域请点击“免费咨询”）
【适应物料】：转筒烘干机一般适应于粉粒状物料，也可用于部分掺入物料的办法干燥粘状膏状物料或含水量较高的物料。","
品牌:
丁博重工
类别:
烘干机
型号:
Φ1.5*12
报价:
暂无
"
