名称,介绍,详情
山推 SR14D 双钢轮压路机,SR14D双钢轮压路机SR14D双钢轮压路机新一代高频电控双钢轮振动压路机，采用模块化机架结构，倾斜式钢轮支撑，拥有卓越的品质和较高的效率。该机器适用于道路基层、中小型填筑工程，更是压实沥青、混凝土路面铺层的理想之选，与摊铺机配合作业，可充分发挥成套设备的生产效率。动力系统。,"
工作质量（kg）:
14000
振动频率（Hz）:

发动机型号:
康明斯QSB4.5
额定功率（KW）:
113
"
山推 SR22H-G 国四单钢轮压路机,SR22H-G是山推最新研发的全新一代全液压单驱单钢轮振动压路机，其工作更高效、使用更经济、感受更舒适、维保更便利、操作更智能、外观更大气，适用于各种非粘性土壤，如砾石、碎石、砂石混合料及各种混凝土等进行压实，是基础工程的理想设备。,"
工作质量（kg）:
22000
振动频率（Hz）:
28/33
发动机型号:
WP4.6N
额定功率（KW）:
147
"
鼎盛重工 YL16G 轮胎压路机,YL16G轮胎压路机本系列是光面轮胎压路机，主要适合于路面工程中各种粘性和非粘性材料，如沙土、碎石、稳定土、沥青混凝土等材料的压实，尤其适宜于高等级公路的沥青面层的最终处理，是建设高等级公路、机场、市政工程及工业场地的高性能压实设备。,"
工作质量（kg）:
16000
发动机型号:
Cummins4BTA3.9
额定功率（kw）:
95
压实宽度（mm）:
2290
"
骏马 YZC4/YZDC4 高原型双钢轮振动/振动振荡压路机,适用于城市道路、城际及县乡公路、水利工程、体育和其它工业场地等一般路面沥青面层的压实和修补；振动振荡机适用于桥面等不宜采用振动压实场地的沥青面层压实和修补;更适合于高海拔地区的碾压作业。,"
工作质量（kg）:
4000/4100
振动频率（Hz）:
50
发动机型号:
4L88
额定功率（KW）:
62
"
山工机械 SEM526 单钢轮压路机,SEM526单钢轮压路机久经验证的卡特彼勒豆荚式振动系统匹配世界知名品牌的液压元件，行业主流配套的动力及传动系统，确保整机可靠耐用，高压闭式液压系统驱动豆荚式振动系统，输出平稳顺畅的双幅双频振动效果，并优化匹配整车行驶速度，确保卓越的压实效果和压实效率。,"
工作质量（kg）:
26000
振动频率（Hz）:
28/32
发动机型号:

额定功率（KW）:
140
"
徐工 XP263KS 轮胎压路机,XP263KS型大吨位轮胎压路机适用于沥青、水泥稳定土等材料的压实作业，是建设高等级公路、机场、港口及工业建筑工地的理想压实设备。,"
工作质量（kg）:
26300
发动机型号:

额定功率（kw）:
132
压实宽度（mm）:
2750
"
科泰重工 KD146H 双钢轮压路机,科泰重工 KD146H 双钢轮压路机是科泰重工生产制造的驱动方式为液压式双钢轮压路机，KD146H的工作质量（kg）为14000。,"
工作质量（kg）:
14000
振动频率（Hz）:
42/50
发动机型号:
Cummins(国Ⅲ)
额定功率（KW）:
119
"
戴纳派克 Dynapac CA610PD 单钢轮压路机,DynapacCA610PD是土壤压实机系列中最重的一款，拥有全面的岩石填筑功能。该机器广泛适合对爆破岩石及大多数土壤和粘土堆执行重型压实作业。其典型应用包括公路建设、机场、水坝和大型港口建设。,"
工作质量（kg）:
20700
振动频率（Hz）:
29/31
发动机型号:
康明斯 6BTAA5.9-C170 (Tier 2)
额定功率（KW）:
127 kW (170 hp )
"
山推 SR26YT 轮胎压路机,SR26YT轮胎压路机是山推开发的国三液压型压路机，技术达到国内先进水平。该机配置闭式重载液压系统，传动效率高，运行平稳，单杆操纵，简单便捷。主机架框架式结构，搭配腔体式混合配重，实现主机架模块化。整机动力性强，压实宽度大，可持续洒水时间长。满足多种工况，适用于沥青层揉搓压实、二灰土及土基层压实。,"
工作质量（kg）:
26000
发动机型号:
SC7H
额定功率（kw）:
118
压实宽度（mm）:
2750
"
厦工 XG612D 双钢轮压路机,XG612D双钢轮压路机应用ZL201010204617等多项技术，首先采用国际上最先进的PLUS+1软件人为优化各种电信号，来控制机器的起步、起振、停振、停车的平稳过渡。不但被压实的路面有良好的平整度，还大大提高了柴油机、液压元器件的使用寿命。配备道依茨BF4M2012柴油机，动力性能好，稳定可靠，扭矩储备大。液压系统均为萨澳、力士乐等国际知名品牌产品，由电控比例液压泵、马达组成。,"
工作质量（kg）:
12000
振动频率（Hz）:
42/50
发动机型号:
BF4M2012(道依茨)
额定功率（KW）:
98
"
厦工 XG622MH 机械式单钢轮压路机,XG622MH机械式单钢轮压路机柴油机油耗低、动力性能好，扭矩储备大。采用后轮机械驱动，离合器、变速箱和驱动桥传递扭矩大，行走系统可靠。,"
工作质量（kg）:
22000
振动频率（Hz）:
28/32
发动机型号:
上柴SC7H190.1G3
额定功率（KW）:
140
"
鼎盛重工 LRS226H 轮胎压路机,LRS226H轮胎压路机本系列是光面轮胎压路机，主要适合于路面工程中各种粘性和非粘性材料，如沙土、碎石、稳定土、沥青混凝土等材料的压实，尤其适宜于高等级公路的沥青面层的最终处理，是建设高等级公路、机场、市政工程及工业场地的高性能压实设备。,"
工作质量（kg）:
26000
发动机型号:
Cummins6BT5.9
额定功率（kw）:
115
压实宽度（mm）:
2790
"
路得威 RWYL61B 双钢轮压路机,RWYL61B双钢轮压路机采用Yanmar柴油机动力，具有双轮液压振动等特点。,"
工作质量（kg）:
2900
振动频率（Hz）:
60
发动机型号:
Yanmar
额定功率（KW）:
26.9
"
宜迅 10吨 单钢轮压路机,宜迅 10吨 单钢轮压路机是宜迅生产制造的驱动方式为液压式单钢轮压路机，10吨的工作质量（kg）为10000。,"
工作质量（kg）:
10000
振动频率（Hz）:
48
发动机型号:
CF4C90G-2增压
额定功率（KW）:

"
徐工 XP263K 轮胎压路机,XP263K型大吨位轮胎压路机适用于沥青、水泥稳定土等材料的压实作业，是建设高等级公路、机场、港口及工业建筑工地的理想压实设备。,"
工作质量（kg）:
26300
发动机型号:

额定功率（kw）:
132
压实宽度（mm）:
2750
"
鼎盛重工 LDD312H 双钢轮振动压路机,LDD312H双钢轮振动压路机本系列是采用国外先进技术并进口关键零部件的全液压双钢轮振动压路机，主要适合于基础层、次基础层及填方的砾石、碎石、砂石混合料，沙性土壤和岩石填方等非粘性材料的压实，是建设高等级公路、铁路、机场、港口、堤坝及大型工业场地的理想压实设备。,"
工作质量（kg）:
12000
振动频率（Hz）:
40/55
发动机型号:
Cummins6BT5.9
额定功率（KW）:
110
"
山东临工 RS622H 国四全液压单驱单钢轮压路机,RS622H是全液压单驱单钢轮振动压路机，可有效压实各类土壤铺层及岩石填方。在压实性能、驱动性能、操纵性能、可靠性、维护保养等方面都处于行业*水平。是高等级公路、机场、港口、铁路、堤坝及工业场地的理想压实设备。,"
工作质量（kg）:
22000
振动频率（Hz）:

发动机型号:

额定功率（KW）:
147
"
山推 SR26YT-3 胶轮压路机,"SR26YT-3超重型全液压胶轮压路机，可增强压实路面的抗渗透性和抗滑能力，封层严密，又不破坏材料，弥补了振动压实的不足，主要用于基础层压实和油漆面的抛光。
该机器适用于对基础层、次基础层以及沥青面的压实，更是建设高级高速公路、港口、机场以及工业建筑工地的首选设备。","
工作质量（kg）:
26000
发动机型号:
上柴(国III)  SC7H160.1G3
额定功率（kw）:
118
压实宽度（mm）:
2355
"
路维 YZ2 振动压路机,牵引拖行装置方便转场运输。具有良好贴边性能，可贴近建筑物作业。YZ2振动压路机简介YZ2型振动压路机秉承品质信念，精心设计、精工制造而成。适用于市政道路和公路维护，也适用于宽1米以上的沟槽基础、建筑施工、管道回填、体育场地建筑工程中的压实作业以及草坪养护作业。,"
工作质量（kg）:
2000
振动频率（Hz）:
50
发动机型号:
CZ380Q
额定功率（KW）:
14.7
"
龙工 LG526A6 机械驱动单钢轮振动压路机,LG526A6机械驱动单钢轮振动压路机龙工6系列全新产品，龙工造型，行业全新独特外观，流线型设计，美观大方，整机中心底，稳定性好；配增压水中冷发动机，功率储备系数大，国排放，电熄火功能，更加人性化；双频双幅液压振动系统，知名品牌液压元件，起振延时控制保护；知名品牌变速箱，三档变速，具有强大的施工、转场效率和爬坡能力；具有手刹和脚刹两套制动系统和手脚油门联动系统；。,"
工作质量（kg）:
26000
振动频率（Hz）:
28/32
发动机型号:
SC8D190.2G2B1
额定功率（KW）:
147
"
鼎盛重工 LRS235H 轮胎压路机,LRS235H轮胎压路机本系列是光面轮胎压路机，主要适合于路面工程中各种粘性和非粘性材料，如沙土、碎石、稳定土、沥青混凝土等材料的压实，尤其适宜于高等级公路的沥青面层的最终处理，是建设高等级公路、机场、市政工程及工业场地的高性能压实设备。,"
工作质量（kg）:
35000
发动机型号:
上柴SC8D200
额定功率（kw）:
147
压实宽度（mm）:
3065
"
福瑞得 FYL-850 双钢轮压路机,福瑞得 FYL-850 双钢轮压路机是福瑞得生产制造的驱动方式为机械式双钢轮压路机，FYL-850的工作质量（kg）为。,"
工作质量（kg）:

振动频率（Hz）:

发动机型号:

额定功率（KW）:

"
科泰重工 KS125D 单钢轮压路机（双驱）,KS125D单钢轮压路机（双驱）该系列振动压路机的动力采用涡轮增压大功率水冷发动机，液压驱动和液压振动系统采用进口闭式系统，驱动桥采用国内知名公司的重载驱动桥；具有无级变速驱动、双频双幅振动、液压铰接转向、全封闭驾驶室、符合人机工程的操纵系统、全新的流线型外观造型等结构和性能特点。,"
工作质量（kg）:
12000
振动频率（Hz）:
30/34
发动机型号:
潍柴WP6G140E22
额定功率（KW）:
105
"
徐工 XP203 轮胎压路机,XP203轮胎压路机中小吨位轮胎压路机，主要用于市政养护，也用于沥青、水泥稳定土等材料的压实作业。,"
工作质量（kg）:
20000
发动机型号:

额定功率（kw）:
86
压实宽度（mm）:
2055
"
酒井 SW800 振动压路机,"高效三种频率、两种幅设定使SW800、SW850和SW900具有非常广通用性的压路机，可用于沥青铺设以及底层压实。4,000vpm高频对于铺设路面的压实特别有效，在这种高频模式下，压实工作大大加速，由于冲击距离更接近，可以形成光滑的表面。大直径压磙使道路表面光滑避免出现毛细裂纹。","
工作质量（kg）:
10200
振动频率（Hz）:

发动机型号:
ISUZU
额定功率（KW）:
82
"
国机重工常林 8226 全液压振动压路机,8226全液压振动压路机整机采用潍柴WP6G190E330国三柴油机140kW/2200rpm，油耗、噪音小，功率储备大。,"
工作质量（kg）:
21600
振动频率（Hz）:
28/32
发动机型号:

额定功率（KW）:

"
山推 SR26T 轮胎压路机,SR26T轮胎压路机是山推开发的国Ⅲ液力型压路机，技术达到国内先进水平。该机配置低转速大扭矩发动机，高效匹配传动系统，运行平稳。主机架框架式结构，搭配腔体式混合配重，实现主机架模块化。整机动力性强，压实宽度大，可持续洒水时间长。满足多种工况，适用于沥青层揉搓压实、二灰土及土基层压实。,"
工作质量（kg）:
26000
发动机型号:
SC7H
额定功率（kw）:
118
压实宽度（mm）:
2750
"
三一重工 STR100C-8S 10吨双钢轮压路机,STR100C-8S双钢轮压路机适用于高速、省道、市政以及桥隧施工等全方位施工环境。,"
工作质量（kg）:
10500
振动频率（Hz）:
50/61
发动机型号:
WP4G154E331
额定功率（KW）:
113
"
国机洛建 GYS332 单钢轮振动压路机,"GYS332单钢轮振动压路机国三排放发动机，配置有低温启动和三级过滤装置，高效节能。配置发动机功率自适应系统,节能、环保。闭式电液联控振动系统，快速起停振，迅速躲开共振区，舒适度高。电液联控4档无级变速,爬坡能力可达45%。行车制动除液压中位自锁外，还标配有轮边辅助制动装置，使整车制动更可靠。前轮分配重量大,压实影响深度大,穿透性强。","
工作质量（kg）:
33000
振动频率（Hz）:
26/31
发动机型号:
QSL8.9-C325
额定功率（KW）:
242
"
徐工 XP163 轮胎压路机,XP163轮胎压路机是中小吨位轮胎压路机，主要用于市政养护，也用于沥青、水泥稳定土等材料的压实作业。,"
工作质量（kg）:
16000
发动机型号:

额定功率（kw）:
86
压实宽度（mm）:
2055
"
